,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,108226,Mohamed Salah,30," AM(CLR),FW",175,71,37(1),37,1,3262,22,8,3.6,1.8,2.1,0.8,0.7,3.1,2.9,7.57
1,1,96182,Roberto Firmino,31," M(CLR),FW",181,76,31(3),31,3,2620,12,6,2.2,1.3,1.4,0.3,0.2,1.8,2.3,7.2
2,2,109915,Sadio Mané,30," AM(CLR),FW",175,69,35(1),35,1,3086,22,1,2.4,1.3,1.4,1.8,0.7,1.3,2.9,7.43
3,3,113275,Alberto Moreno,30," D(L),M(L)",171,65,2,2,0,155,0,0,0.5,1.5,1.0,0.5,0.0,0.0,1.5,6.65
4,4,243510,Naby Keïta,27, M(C),172,64,16(9),16,9,1394,2,1,1.1,0.4,1.0,0.6,0.0,1.2,1.4,6.74
5,5,33568,Georginio Wijnaldum,31, M(CLR),175,69,32(3),32,3,2736,3,0,0.9,0.7,0.8,0.9,0.1,1.1,1.5,6.89
6,6,115726,Andrew Robertson,28," D(L),M(L)",178,64,36,36,0,3219,0,11,0.4,1.4,0.8,0.4,0.0,0.6,0.9,7.12
7,7,21683,Adam Lallana,34, M(CLR),172,73,5(8),5,8,465,0,0,0.4,0.7,0.6,0.8,0.0,0.8,0.8,6.53
8,8,84146,Alex Oxlade Chamberlain,29, M(CLR),180,70,0(2),0,2,19,0,0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,6.35
9,9,124688,Divock Origi,27," AM(LR),FW",185,75,4(8),4,8,368,3,1,1.1,0.3,0.5,0.4,0.3,0.8,0.8,6.57
10,10,4511,James Milner,36," D(LR),M(CLR)",175,70,19(12),19,12,1787,5,4,0.8,1.4,0.5,0.9,0.0,0.3,1.0,6.91
11,11,318871,Trent Alexander-Arnold,23," D(R),M(R)",175,69,27(2),27,2,2467,1,12,1.0,1.7,0.5,0.2,0.1,0.5,1.4,7.36
12,12,115916,Fabinho,28," D(CR),DMC",188,78,21(7),21,7,2013,1,2,0.6,0.6,0.4,1.1,0.0,0.6,0.4,6.95
13,13,23736,Daniel Sturridge,33," M(R),FW",188,76,4(14),4,14,500,2,1,1.0,0.4,0.3,0.6,0.2,0.6,0.9,6.41
14,14,74341,Joël Matip,31, D(C),195,90,17(5),17,5,1535,1,0,0.4,0.1,0.3,0.8,0.0,0.0,0.3,7.11
15,15,136451,Joe Gomez,25, D(CLR),188,77,12(4),12,4,1060,0,0,0.3,0.4,0.3,0.6,0.0,0.1,0.6,6.76
16,16,76304,Xherdan Shaqiri,30, M(CLR),169,72,11(13),11,13,1059,6,3,1.1,0.8,0.3,0.6,0.1,0.8,1.0,6.71
17,17,95408,Virgil van Dijk,31, D(C),193,92,38,38,0,3385,4,2,0.8,0.2,0.2,0.6,0.0,0.0,0.2,7.44
18,18,68659,Jordan Henderson,32," D(C),M(CLR)",182,67,21(11),21,11,1983,1,3,0.5,0.5,0.2,0.4,0.0,0.3,0.7,6.67
19,19,114147,Alisson,30, GK,191,91,38,38,0,3420,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6.79
20,20,29106,Dejan Lovren,33, D(C),188,84,11(2),11,2,986,1,0,0.5,0.1,0.0,0.8,0.0,0.1,0.2,7.08
21,21,69375,Nathaniel Clyne,31," D(LR),M(R)",175,67,1(3),1,3,108,0,0,0.8,0.0,0.0,0.5,0.0,0.3,0.3,6.29
22,22,355358,Rafael Camacho,22, M(LR),175,68,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
