,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,6107,Giandomenico Mesto,40," D(R),M(R)",180,74,10(1),10,1,824,0,0,2,0,0.2,85.6,1.4,0,7.35
1,26682,Juan Camilo Zuñiga,36," D(LR),M(L)",172,72,4(2),4,2,409,0,2,0,0,0.7,88.6,0.3,0,7.3
2,36096,Miguel Britos,37, D(CL),188,82,15(1),15,1,1315,1,0,8,0,0.1,88.0,2.9,0,7.3
3,15401,Gökhan Inler,38, DMC,183,79,30(2),30,2,2632,2,2,6,0,1.8,86.8,1.8,2,7.24
4,23100,Dries Mertens,35," AM(CLR),FW",169,61,21(12),21,12,1912,11,5,4,0,2.6,76.3,0.3,3,7.21
5,67206,José Callejón,35," M(LR),FW",178,73,32(5),32,5,2851,15,6,7,0,1.6,82.3,0.6,2,7.2
6,12575,Raúl Albiol,37, D(C),187,74,30(2),30,2,2644,1,2,5,0,0.2,84.4,1.9,2,7.16
7,19729,Gonzalo Higuaín,34, FW,186,89,28(4),28,4,2423,17,7,6,0,2.8,80.4,0.9,3,7.14
8,92894,Bruno Uvini,31, D(C),187,85,0(1),0,1,83,0,0,0,0,0.0,83.8,4.0,0,7.14
9,82062,Faouzi Ghoulam,31, D(L),186,80,14(1),14,1,1221,0,1,1,1,0.9,86.2,1.6,1,7.08
10,14831,Blerim Dzemaili,36, M(C),179,73,18(6),18,6,1547,6,3,4,0,1.7,89.6,1.1,2,7.06
11,44847,Federico Fernández,33, D(C),190,83,25(1),25,1,2294,0,1,5,1,0.6,84.1,2.1,2,7.06
12,83390,Lorenzo Insigne,31," AM(CL),FW",163,59,25(11),25,11,2394,3,6,2,0,2.3,82.5,0.0,0,7.04
13,13475,Marek Hamsik,35," M(C),FW",183,79,23(5),23,5,1985,7,5,2,0,2.0,83.6,0.5,1,7.01
14,2943,Christian Maggio,40," D(R),M(R)",184,79,22,22,0,1959,0,1,3,1,0.4,83.3,2.0,2,7.01
15,12462,Valon Behrami,37, M(C),183,80,16(5),16,5,1461,0,0,3,0,0.2,90.1,1.3,1,6.9
16,2987,Pepe Reina,40, GK,188,92,30,30,0,2603,0,1,0,0,0.0,62.2,0.1,1,6.89
17,106968,Jorginho,30, DMC,180,65,12(3),12,3,1124,0,1,4,0,0.3,89.6,0.1,0,6.85
18,2223,Anthony Réveillere,42, D(LR),181,76,13,13,0,1089,0,0,1,0,0.0,90.5,1.3,0,6.78
19,40765,Henrique,35, D(CR),185,84,8(3),8,3,745,1,0,2,0,0.3,91.3,0.6,0,6.75
20,24419,Pablo Armero,35," D(L),M(L)",174,81,9(5),9,5,878,0,0,1,0,0.3,86.4,0.6,0,6.73
21,11377,Toni Doblas,42, GK,184,78,1(1),1,1,101,0,0,0,0,0.0,79.4,0.0,0,6.73
22,6093,Goran Pandev,39," M(CR),FW",184,75,17(12),17,12,1387,7,4,3,0,0.9,78.1,0.4,3,6.71
23,41073,Duván Zapata,31, FW,189,88,6(10),6,10,568,5,2,2,0,0.7,65.6,1.6,1,6.64
24,74554,Rafael Cabral,32, GK,186,88,7(1),7,1,673,0,0,0,0,0.0,59.0,0.1,0,6.6
25,44087,Roberto Colombo,47, Goalkeeper,190,80,0(1),0,1,45,0,0,0,0,0.0,66.7,0.0,0,6.5
26,538,Paolo Cannavaro,41, D(C),185,83,2(2),2,2,251,0,0,0,1,0.3,89.8,0.5,0,6.39
27,108942,Josip Radosevic,28, DMC,178,80,0(8),0,8,115,0,0,2,0,0.1,89.8,0.0,0,6.23
28,90952,Davide Bariti,31, Midfielder,173,65,0(2),0,2,7,0,0,0,0,0.0,100.0,0.0,0,6.19
29,149098,Igor Lasicki,27, Defender,184,75,0(1),0,1,11,0,0,0,0,0.0,92.3,0.0,0,6.04
