,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,43834,Nicolas Nkoulou,32, D(C),184,77,23(1),2111,2,0,5,0,0.5,90.8,3.4,1,7.59,23,1
1,1,14058,Dimitri Payet,35," M(CLR),FW",175,77,35(1),3062,7,16,3,0,2,79.1,0.1,7,7.56,35,1
2,2,81959,Giannelli Imbula,30, M(C),186,78,37,3179,2,2,5,1,1.3,89.6,1.2,1,7.35,37,0
3,3,30060,André Ayew,32," M(CLR),FW",176,72,27(1),2375,9,3,6,0,1.9,81.4,2.3,2,7.34,27,1
4,4,3972,Rod Fanni,40, D(CR),186,78,24(3),2244,2,2,2,1,0.4,86.5,2.1,1,7.25,24,3
5,5,22115,Jérémy Morel,38, D(CL),172,71,30(1),2678,1,0,6,1,0.2,85.1,2.9,1,7.25,30,1
6,6,105962,Benjamin Mendy,28," D(L),DMC,M(L)",185,85,33,2921,0,3,8,0,0.7,79.2,1.8,1,7.2,33,0
7,7,21073,Jacques-Alaixys Romao,38," D(C),M(C)",180,77,27(5),2405,1,2,6,1,0.4,87.9,1.3,1,7.09,27,5
8,8,14239,André-Pierre Gignac,36, FW,186,84,36(2),3087,21,2,3,0,3.3,75.4,1.1,5,7.04,36,2
9,9,90123,Brice Dja Djédjé,31," D(R),DMC,M(R)",170,71,33,2681,0,4,6,0,0.4,88.1,0.7,0,7.03,33,0
10,10,99143,Florian Thauvin,29," M(CLR),FW",179,70,32(4),2526,5,4,3,0,2,76.7,0.6,1,6.95,32,4
11,11,115587,Lucas Ocampos,28," M(CLR),FW",187,84,3(9),485,2,1,1,0,1.1,71.8,0.5,0,6.77,3,9
12,12,29545,Steve Mandanda,37, GK,185,82,38,3420,0,0,2,0,0,77.4,0.1,0,6.76,38,0
13,13,90103,Romain Alessandrini,33," AM(CLR),FW",173,70,13(12),1240,3,4,1,0,1.8,80.2,0.3,0,6.71,13,12
14,14,123481,Mario Lemina,29, DMC,184,85,13(9),1218,2,0,2,1,0.4,90.0,0.5,0,6.64,13,9
15,15,43670,Lucas Mendes,32, D(CL),184,80,0(1),45,0,0,0,0,0,40.0,2,0,6.49,0,1
16,16,97803,Michy Batshuayi,28, FW,184,76,6(19),881,7,0,1,0,1.3,77.7,0.1,1,6.47,6,19
17,17,71831,Abdelaziz Barrada,33, M(CR),179,73,3(6),276,1,0,0,0,1.1,78.7,0.9,0,6.44,3,6
18,18,113937,Baptiste Aloe,28, D(C),184,77,4(10),453,1,0,2,0,0.1,82.5,1.2,0,6.4,4,10
19,19,231151,Stéphane Sparagna,27," D(C),DMC",186,83,1(3),72,0,0,0,0,0,76.9,0.5,0,6.35,1,3
20,20,105040,Billel Omrani,29, Forward,187,92,0(4),63,1,0,1,0,0.5,54.5,0.5,0,6.24,0,4
21,21,231152,Jérémie Porsan-Clemente,24, Forward,179,69,0(1),16,0,0,0,0,1,85.7,0,0,6.21,0,1
22,22,141264,Bill Tuiloma,27, D(CR),178,79,0(2),17,0,0,0,0,0,100.0,0.5,0,6.2,0,2
23,23,119859,Gaël Andonian,27, Defender,185,74,0(1),10,0,0,0,0,0,66.7,0,0,6.07,0,1
24,24,256226,Bilal Boutobba,24, Midfielder,172,65,0(3),26,0,0,0,0,0,66.7,0,0,6.02,0,3
