,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,total_assists,key_passes_per_game,passes_per_game,pass_success_percentage,crosses_per_game,long_ball_per_game,through_balls_per_game,rating
0,27,29463,Willian,34.0, AM(CLR),174.0,76.0,29(7),29.0,7,2605.0,7.0,2.1,39.9,82.7,1.4,1.8,0.1,7.31
1,28,25931,César Azpilicueta,33.0," D(CLR),M(R)",178.0,76.0,36,36.0,0,3230.0,6.0,1.3,67.6,80.7,0.8,2.2,0.0,7.12
2,29,350088,Callum Hudson-Odoi,21.0, M(CLR),182.0,76.0,7(15),7.0,15,852.0,5.0,0.9,18.7,85.9,0.8,1.3,0.0,6.56
3,30,343346,Mason Mount,23.0, M(CLR),178.0,70.0,32(5),32.0,5,2875.0,5.0,1.4,33.5,85.7,0.9,0.7,0.1,6.91
4,31,302692,Christian Pulisic,24.0," M(CLR),FW",172.0,69.0,19(6),19.0,6,1727.0,4.0,1.2,26.7,79.9,0.2,0.8,0.0,7.18
5,32,92547,Ross Barkley,28.0, M(CLR),189.0,76.0,13(8),13.0,8,1104.0,4.0,1.1,29.4,89.0,0.1,1.9,0.2,6.84
6,33,93894,Mateo Kovacic,28.0, M(CL),178.0,78.0,23(8),23.0,8,2073.0,3.0,0.9,60.3,89.7,0.0,3.0,0.1,6.94
7,34,317506,Tammy Abraham,25.0, FW,190.0,80.0,25(9),25.0,9,2221.0,3.0,0.6,12.0,66.8,0.1,0.2,0.0,6.91
8,35,106968,Jorginho,30.0, DMC,180.0,65.0,27(4),27.0,4,2384.0,2.0,0.7,72.8,88.4,0.0,4.3,0.2,6.85
9,36,84008,Marcos Alonso,31.0," D(CL),M(L)",188.0,84.0,15(3),15.0,3,1433.0,2.0,1.4,50.4,82.6,1.1,1.4,0.1,7.3
10,37,361330,Reece James,22.0," D(CR),DMC,M(R)",182.0,82.0,16(8),16.0,8,1514.0,2.0,1.0,42.3,85.9,1.1,1.7,0.0,6.9
11,38,97803,Michy Batshuayi,29.0, FW,184.0,76.0,1(15),1.0,15,226.0,1.0,0.2,4.9,82.1,0.0,0.0,0.0,6.1
12,39,44055,Pedro,35.0," M(CLR),FW",169.0,65.0,8(3),8.0,3,662.0,1.0,1.5,28.6,83.2,0.3,0.9,0.3,6.78
13,40,255777,Ruben Loftus-Cheek,26.0, M(CLR),191.0,88.0,2(5),2.0,5,205.0,1.0,0.1,18.9,90.2,0.0,0.7,0.1,6.31
14,41,130331,Andreas Christensen,26.0," D(C),DMC",187.0,82.0,21,21.0,0,1754.0,0.0,0.2,62.2,91.4,0.0,2.5,0.1,6.75
15,42,104010,Antonio Rüdiger,29.0, D(CR),190.0,85.0,19(1),19.0,1,1711.0,0.0,0.3,74.6,86.8,0.1,5.7,0.0,6.77
16,43,393407,Armando Broja,21.0, FW,191.0,0.0,0(1),0.0,1,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,6.02
17,44,381255,Billy Gilmour,21.0, DMC,166.0,60.0,2(4),2.0,4,192.0,0.0,0.7,28.7,90.1,0.0,1.5,0.0,6.35
18,45,101955,Emerson,28.0," D(L),M(L)",176.0,63.0,13(2),13.0,2,1026.0,0.0,1.3,47.9,85.1,0.9,1.5,0.0,6.71
19,46,384133,Faustino Anjorin,20.0, Midfielder,185.0,73.0,0(1),0.0,1,19.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,6.16
20,47,317507,Fikayo Tomori,24.0, D(CR),185.0,75.0,15,15.0,0,1293.0,0.0,0.3,76.7,87.4,0.1,2.8,0.1,6.88
21,48,113880,Kepa Arrizabalaga,28.0, GK,189.0,84.0,33,33.0,0,2970.0,0.0,0.0,28.4,79.7,0.0,4.0,0.0,6.36
22,49,106086,Kurt Zouma,27.0, D(CR),190.0,96.0,25(3),25.0,3,2344.0,0.0,0.0,74.3,88.5,0.0,5.0,0.0,6.91
23,50,114075,N'Golo Kanté,31.0, DMC,168.0,68.0,20(2),20.0,2,1733.0,0.0,1.2,51.5,84.9,0.5,1.8,0.0,6.9
24,51,24444,Olivier Giroud,36.0, FW,192.0,93.0,12(6),12.0,6,1000.0,0.0,0.4,16.6,68.2,0.0,0.0,0.1,6.89
25,52,386979,Tariq Lamptey,22.0," D(R),M(R)",0.0,0.0,0(1),0.0,1,31.0,0.0,1.0,7.0,100.0,0.0,0.0,0.0,6.59
26,53,34749,Willy Caballero,41.0, GK,186.0,81.0,5,5.0,0,450.0,0.0,0.0,29.4,72.8,0.0,6.2,0.0,6.37
