,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,115916,Fabinho,28," D(CR),DMC",188,78,33(4),33,4,3071,9,1,8,0,0.8,84.4,1.8,2,7.51
1,132962,Thomas Lemar,26, AM(CLR),171,63,28(6),28,6,2612,9,10,1,0,1.7,82.8,0.3,5,7.48
2,248123,Jorge,26," D(L),M(L)",183,78,1(1),1,1,91,1,0,0,0,2.0,76.5,2.0,1,7.42
3,18701,Radamel Falcao,36, FW,177,72,22(7),22,7,1941,21,5,2,0,2.8,78.9,1.4,3,7.38
4,146765,Boschilia,26, AM(CLR),172,63,5(6),5,6,437,6,2,1,0,1.8,76.1,0.3,1,7.35
5,132775,Marcel Tisserand,29," D(CLR),M(R)",190,80,1,1,0,90,0,0,1,0,1.0,67.6,1.0,0,7.31
6,136741,Bernardo Silva,28," M(CLR),FW",173,64,33(4),33,4,2800,8,9,3,0,1.6,81.1,0.5,3,7.29
7,262262,Almamy Touré,26," D(CR),M(R)",183,81,12(3),12,3,1082,0,5,0,0,0.4,79.3,2.1,0,7.29
8,135211,Tiemoué Bakayoko,28, DMC,185,77,25(7),25,7,2220,2,1,2,1,0.9,87.3,2.0,1,7.27
9,105962,Benjamin Mendy,28," D(L),DMC,M(L)",185,85,24(1),24,1,2060,0,5,6,1,0.6,76.0,1.6,2,7.25
10,300713,Kylian Mbappé,23," AM(LR),FW",178,73,17(12),17,12,1501,15,8,2,0,1.8,73.3,0.3,5,7.22
11,10454,Djibril Sidibé,30," D(CLR),M(R)",182,71,26(3),26,3,2322,2,5,7,0,0.8,81.3,1.1,1,7.17
12,322564,Loic Badiashile,24, Goalkeeper,186,0,0(1),0,1,45,0,0,0,0,0.0,85.0,0.0,0,7.16
13,44208,Kamil Glik,34, D(C),190,80,36,36,0,3240,6,2,6,0,0.7,82.0,1.8,0,7.16
14,298733,Kevin N'Doram,26, DMC,184,76,3(2),3,2,320,0,1,0,0,0.2,89.9,2.4,0,7.14
15,130435,Jemerson,30," D(CR),DMC",184,77,34,34,0,3058,2,0,7,1,0.4,85.7,1.7,0,7.07
16,248112,Abdou Diallo,26, D(CL),187,79,4(1),4,1,386,0,0,0,0,0.4,82.9,1.4,0,7.04
17,93917,Valère Germain,32," AM(CLR),FW",181,75,27(9),27,9,2240,10,3,0,0,1.8,76.3,1.4,1,6.94
18,16161,João Moutinho,36, M(C),170,61,19(12),19,12,1768,2,4,0,0,0.6,85.2,0.5,2,6.92
19,29214,Danijel Subasic,37, GK,191,84,36,36,0,3240,0,0,1,0,0.0,63.1,0.2,0,6.9
20,244297,Adama Traoré,27, M(CR),178,72,4(1),4,1,281,2,0,1,0,1.2,87.8,0.4,0,6.85
21,120818,Nabil Dirar,36," D(LR),M(CR)",187,82,8(10),8,10,865,1,3,2,0,0.7,81.8,0.9,2,6.84
22,125379,Guido Carrillo,31, FW,191,87,5(14),5,14,585,7,1,0,0,1.1,68.9,1.7,1,6.71
23,17946,Andrea Raggi,38, D(CLR),187,82,11(3),11,3,969,0,0,0,0,0.3,77.8,0.3,0,6.63
24,137386,Ivan Cavaleiro,28," AM(CLR),FW",175,73,1(1),1,1,98,0,0,0,0,1.0,76.9,0.5,0,6.6
25,118351,Corentin Jean,27," AM(LR),FW",170,65,1(1),1,1,100,0,0,1,0,0.5,84.6,0.0,0,6.43
26,333419,Irvin Cardona,25," AM(L),FW",185,76,0(3),0,3,16,0,0,0,0,1.3,75.0,0.0,0,6.18
27,256538,Seydou Sy,26, GK,192,80,1,1,0,46,0,0,0,0,0.0,46.7,0.0,0,6.03
28,4500,Morgan De Sanctis,45, GK,190,86,1,1,0,90,0,0,0,0,0.0,66.7,1.0,0,5.26
