,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,83390,Lorenzo Insigne,31," AM(CL),FW",163,59,34(3),34,3,2823,8,6,3.3,2.3,1.5,0.8,0.2,1.3,1.6,7.11
1,1,118169,Piotr Zielinski,28, M(CL),180,75,32(5),32,5,2926,2,4,2.1,1.4,1.2,1.5,0.0,1.0,1.0,6.79
2,2,122683,Matteo Politano,29," AM(CLR),FW",171,67,9(6),9,6,745,2,2,1.3,1.3,1.2,1.1,0.0,0.7,0.9,6.81
3,3,294193,Fabián Ruiz,26, M(CL),189,70,30(3),30,3,2689,3,6,2.2,1.5,1.0,0.8,0.0,0.9,0.9,7.03
4,4,106931,Mário Rui,31," D(L),M(L)",170,67,22(2),22,2,1969,0,2,1.3,1.5,1.0,2.3,0.1,0.6,0.7,6.83
5,5,339579,Eljif Elmas,23, M(CLR),182,68,12(14),12,14,1128,1,1,0.9,0.6,0.9,0.6,0.0,0.6,1.1,6.4
6,6,318511,Hirving Lozano,27," AM(LR),FW",175,70,10(16),10,16,1021,4,1,1.3,0.8,0.9,1.4,0.2,0.6,1.0,6.52
7,7,82438,Allan,31, DMC,173,73,16(7),16,7,1281,2,1,0.5,0.7,0.8,1.0,0.0,0.7,1.3,6.66
8,8,86512,Kevin Malcuit,31," D(R),M(R)",178,77,3(1),3,1,256,0,0,0.5,0.5,0.8,1.0,0.0,0.8,0.8,6.78
9,9,23100,Dries Mertens,35," AM(CLR),FW",169,61,18(13),18,13,1688,9,7,2.5,1.7,0.7,0.8,0.2,0.6,0.8,6.96
10,10,108345,Elseid Hysaj,28," D(LR),M(R)",182,75,17(3),17,3,1485,1,2,0.3,1.1,0.7,0.9,0.0,0.3,0.4,6.69
11,11,111892,Stanislav Lobotka,27, DMC,170,68,9(5),9,5,753,0,0,0.1,0.4,0.6,1.1,0.0,0.4,0.3,6.57
12,12,122469,Giovanni Di Lorenzo,29," D(CLR),M(R)",183,83,33,33,0,2970,3,3,0.6,0.9,0.6,1.6,0.1,0.6,1.0,6.86
13,13,112210,Amin Younes,29, AM(CL),168,67,1(8),1,8,169,1,0,0.8,0.6,0.6,0.6,0.0,0.4,0.8,6.3
14,14,90880,Kalidou Koulibaly,31, D(C),195,89,24(1),24,1,2108,0,0,0.6,0.4,0.4,0.6,0.0,0.2,0.4,6.72
15,15,98631,Nikola Maksimovic,30," D(CR),M(R)",193,82,21(2),21,2,1801,1,1,0.2,0.3,0.4,0.3,0.0,0.1,0.3,6.79
16,16,67206,José Callejón,35," M(LR),FW",178,73,25(8),25,8,2176,4,7,1.3,1.9,0.3,1.3,0.3,0.2,0.6,6.75
17,17,104257,Arkadiusz Milik,28," AM(C),FW",186,80,19(7),19,7,1751,11,0,2.6,0.8,0.3,1.1,0.5,0.6,1.5,6.88
18,18,82062,Faouzi Ghoulam,31, D(L),186,80,3(6),3,6,371,0,1,0.4,0.9,0.2,0.6,0.0,0.1,0.1,6.49
19,19,133886,Diego Demme,30, DMC,172,71,10(5),10,5,904,1,0,0.3,0.6,0.2,0.7,0.0,0.5,0.5,6.37
20,20,13361,Fernando Llorente,37, FW,193,90,3(14),3,14,494,3,1,1.9,0.6,0.1,0.5,0.2,0.6,0.9,6.45
21,21,70149,Kostas Manolas,31, D(C),189,83,25(1),25,1,2178,4,0,0.7,0.1,0.0,0.6,0.0,0.1,0.3,6.71
22,22,241022,Alex Meret,25, GK,190,82,21(1),21,1,1951,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,6.36
23,23,36745,David Ospina,34, GK,183,80,17,17,0,1470,0,0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,6.59
24,24,255292,Sebastiano Luperto,26, D(C),191,75,5(4),5,4,525,0,0,0.1,0.2,0.0,0.1,0.0,0.2,0.0,6.32
