,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,28186,Daniel Parejo,33, M(C),182,74,35(1),35,1,3063,9,7,6,1,1.2,85.8,0.9,9,7.4
1,136810,Jaume Doménech,31, GK,185,73,4,4,0,360,0,0,0,0,0.0,56.2,0.8,0,7.18
2,69738,Francis Coquelin,31, M(CLR),176,74,20(6),20,6,1767,0,1,5,0,0.3,86.1,1.3,1,6.99
3,119817,José Gayà,27," D(L),M(L)",172,66,35,35,0,3138,1,1,10,0,0.4,81.9,1.0,2,6.98
4,91978,Geoffrey Kondogbia,29," D(C),DMC",188,80,14(5),14,5,1244,1,1,1,0,1.2,84.4,1.3,2,6.95
5,76810,Gabriel Paulista,31, D(CR),185,72,30,30,0,2625,0,1,6,0,0.4,86.7,2.1,1,6.93
6,83459,Rodrigo,31," M(CLR),FW",182,77,29(4),29,4,2534,8,6,3,1,2.4,74.4,1.5,1,6.93
7,14079,Ezequiel Garay,35, D(C),189,90,24,24,0,2137,2,0,4,0,0.5,83.6,3.0,0,6.92
8,109565,Jeison Murillo,30, D(C),182,78,1,1,0,90,0,0,0,0,0.0,94.1,3.0,0,6.9
9,247995,Gonçalo Guedes,25," AM(CLR),FW",179,68,18(7),18,7,1474,5,3,2,0,1.4,75.9,0.4,1,6.89
10,94831,Cristiano Piccini,29, D(R),189,86,21(2),21,2,1868,1,0,3,0,0.5,78.5,1.1,1,6.83
11,313542,Carlos Soler,25, M(CLR),180,76,27(4),27,4,2466,2,6,9,0,1.3,79.5,0.8,1,6.77
12,110297,Denis Cheryshev,31," AM(L),FW",179,74,19(8),19,8,1709,2,2,2,0,1.2,69.0,1.3,0,6.74
13,27254,Daniel Wass,33," D(LR),M(CLR)",181,74,26(6),26,6,2356,1,3,4,0,0.9,78.0,1.3,0,6.74
14,125838,Santi Mina,26," AM(LR),FW",181,77,23(7),23,7,1860,7,5,4,0,1.4,73.0,1.4,2,6.71
15,76202,Neto,33, GK,190,84,34,34,0,3060,0,0,2,0,0.0,48.6,0.1,1,6.7
16,322095,Mouctar Diakhaby,25, D(C),189,78,16(6),16,6,1574,2,0,9,0,0.5,85.1,1.6,0,6.65
17,38277,Facundo Roncaglia,35, D(CLR),179,76,7,7,0,603,0,0,3,1,0.4,80.3,2.3,0,6.64
18,130356,Rúben Vezo,28, D(CR),182,80,2(2),2,2,194,0,0,2,0,0.5,75.9,1.8,0,6.57
19,349760,Ferran Torres,22," AM(LR),FW",184,77,8(16),8,16,843,2,1,5,0,0.7,77.7,1.3,0,6.51
20,19453,Kevin Gameiro,35, FW,172,70,16(17),16,17,1606,6,1,1,0,1.1,77.0,0.3,0,6.43
21,323250,Rubén Sobrino,30," AM(LR),FW",185,73,2(2),2,2,192,0,0,1,0,0.8,76.6,1.8,0,6.33
22,312580,Toni Lato,24, D(L),171,64,3(1),3,1,270,0,0,1,0,0.5,79.4,0.0,0,6.26
23,97803,Michy Batshuayi,28, FW,184,76,4(11),4,11,522,1,0,3,0,1.1,76.3,0.7,0,6.23
24,367780,Lee Kang-In,21," AM(CR),FW",173,68,0(3),0,3,21,0,0,1,0,0.3,84.6,0.0,0,6.09
