,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,14296,Karim Benzema,34, FW,185,81,33(1),33,1,2902,23,9,2,0,3.6,84.6,0.8,8,7.57
1,88526,Casemiro,30, DMC,185,84,32(2),32,2,2903,6,4,9,1,1.4,83.9,3.0,4,7.36
2,31772,Toni Kroos,32, M(C),183,76,24(4),24,4,2122,3,10,6,0,1.2,93.6,0.4,3,7.22
3,144511,Lucas Vázquez,31," D(R),M(R)",173,70,21(3),21,3,1851,2,5,3,0,0.9,87.7,0.4,2,7.2
4,20874,Luka Modric,37, M(C),172,66,32(3),32,3,2744,5,3,4,0,1.3,88.1,0.5,5,7.15
5,9909,Sergio Ramos,36, D(CR),184,82,15,15,0,1277,2,0,3,0,1.1,91.9,2.0,1,6.96
6,106883,Daniel Carvajal,30, D(R),173,73,11(2),11,2,952,0,2,5,0,0.7,84.7,1.1,0,6.93
7,337879,Éder Militão,24, D(CR),186,78,13(1),13,1,1134,1,0,3,1,0.9,90.6,2.2,1,6.86
8,93206,Raphaël Varane,29, D(C),191,81,31,31,0,2717,2,0,2,0,0.5,89.6,2.4,0,6.85
9,296337,Ferland Mendy,27," D(L),M(L)",180,73,24(2),24,2,2207,1,0,3,0,0.5,90.3,0.4,1,6.84
10,106875,Nacho,32, D(CLR),180,76,22(2),22,2,2000,1,0,8,0,0.5,90.5,1.3,0,6.78
11,344644,Federico Valverde,24, M(CLR),182,78,15(9),15,9,1333,3,1,0,0,0.9,89.0,0.4,1,6.78
12,73798,Thibaut Courtois,30, GK,200,96,38,38,0,3420,0,0,0,0,0.0,78.3,0.3,2,6.78
13,409467,Antonio Blanco,22, Midfielder,176,0,2(2),2,2,218,0,0,0,0,0.5,93.4,0.0,0,6.73
14,20241,Marcelo,34," D(L),M(L)",174,75,12(4),12,4,1052,0,2,3,0,0.8,82.7,0.3,0,6.71
15,395788,Miguel Gutiérrez,21, D(L),180,73,3(3),3,3,314,0,1,0,0,0.0,88.6,1.0,0,6.69
16,137467,Marco Asensio,26, AM(CLR),182,76,21(14),21,14,1876,5,2,1,0,1.1,85.1,0.3,1,6.67
17,33404,Eden Hazard,31," M(CLR),FW",175,74,7(7),7,7,533,3,2,0,0,0.7,88.4,0.1,0,6.66
18,347862,Rodrygo,21, AM(CLR),174,64,10(12),10,12,979,1,6,0,0,1.1,83.2,0.2,0,6.64
19,402862,Victor Chust,22, D(C),182,77,1(1),1,1,94,0,0,0,0,0.0,89.3,1.5,0,6.64
20,317354,Álvaro Odriozola,26, D(R),176,66,9(4),9,4,830,2,0,0,0,0.2,90.6,0.2,0,6.63
21,337782,Vinícius Júnior,22," AM(L),FW",176,73,22(13),22,13,1975,3,3,3,0,1.1,86.1,0.1,0,6.62
22,401175,Marvin Park,22, Midfielder,0,0,2(2),2,2,133,0,1,0,0,0.3,82.9,1.0,0,6.48
23,82989,Isco,30," M(CLR),FW",176,79,8(17),8,17,899,0,2,1,0,0.8,90.2,0.2,0,6.46
24,401174,Sergio Arribas,20, Midfielder,173,0,0(8),0,8,128,0,0,1,0,0.1,82.4,0.3,0,6.3
25,323236,Mariano Díaz,29, FW,180,76,5(11),5,11,508,1,0,0,0,0.9,69.5,1.3,0,6.28
26,315755,Luka Jovic,24, FW,182,85,2(2),2,2,149,0,0,0,0,1.5,84.6,0.8,0,6.22
27,247454,Martin Ødegaard,23, AM(CR),178,68,3(4),3,4,233,0,0,0,0,0.4,88.9,0.0,0,6.21
28,354526,Hugo Duro,22," AM(L),FW",177,70,0(2),0,2,53,0,0,0,0,0.5,85.7,0.5,0,6.19
29,278721,Borja Mayoral,25, FW,182,74,0(2),0,2,21,0,0,0,0,0.0,60.0,0.0,0,5.96
