,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,14058,Dimitri Payet,35," M(CLR),FW",175,77,14(1),1249,4,3,3,0,2.6,80.4,0.3,2,7.52,14,1
1,1,99143,Florian Thauvin,29," M(CLR),FW",179,70,36(2),2978,15,8,2,0,2.5,77.8,0.5,9,7.37,36,2
2,2,25565,William Vainqueur,33, DMC,179,73,29,2550,0,1,6,0,1,91.8,1.1,0,7.32,29,0
3,3,14308,Bafétimbi Gomis,37, FW,184,77,30(1),2606,20,3,6,0,2.9,74.5,2.1,2,7.21,30,1
4,4,44883,Grégory Sertic,33," D(C),M(C)",183,76,7(1),653,0,0,0,0,0.4,83.8,1.4,0,7.15,7,1
5,5,62108,Hiroki Sakai,32," D(CLR),M(R)",185,78,34(1),3014,0,2,6,0,0.1,83.2,2.1,0,7.13,34,1
6,6,6410,Patrice Evra,41," D(CL),M(L)",174,75,11,874,1,0,3,0,0.4,82.8,1.9,1,7.07,11,0
7,7,19845,Yohann Pelé,39, GK,196,89,38,3420,0,0,3,0,0,73.5,0.4,1,7.04,38,0
8,8,3972,Rod Fanni,40, D(CR),186,78,27(1),2396,1,0,7,0,0.1,86.3,1.6,2,6.97,27,1
9,9,9279,Rolando,37, D(C),189,77,29(1),2617,4,0,2,0,0.5,90.8,1.6,1,6.97,29,1
10,10,33286,Tomás Hubocan,37, D(CLR),184,70,11(2),996,0,0,4,0,0.3,80.1,1.9,0,6.95,11,2
11,11,115508,Morgan Sanson,28, M(CLR),180,73,15(2),1358,1,7,1,0,1.4,82.1,0.4,0,6.94,15,2
12,12,18285,Lassana Diarra,37, M(C),173,73,8(3),727,0,0,2,0,0.3,88.5,0.4,0,6.94,8,3
13,13,288883,Maxime Lopez,24, M(CR),167,58,26(4),2188,3,7,4,0,0.8,87.5,0.1,1,6.92,26,4
14,14,349561,André-Frank Zambo Anguissa,26, M(C),184,78,11(10),1180,0,1,2,0,0.5,87.7,1.1,0,6.84,11,10
15,15,85693,Rémy Cabella,32," M(CLR),FW",171,68,17(12),1571,2,4,4,0,0.9,86.0,0.3,1,6.65,17,12
16,16,129114,Doria,27, D(C),189,82,14(9),1366,1,0,4,0,0.3,83.1,1.1,0,6.64,14,9
17,17,18214,Abou Diaby,36, M(C),191,75,2,130,0,0,1,0,0,77.3,2,0,6.64,2,0
18,18,106530,Karim Rekik,27, D(CL),186,84,8(2),762,0,0,0,0,0.2,89.0,0.9,0,6.54,8,2
19,19,121849,Clinton N'Jie,29," AM(LR),FW",176,73,11(11),1024,4,1,1,0,1.2,78.5,0.4,0,6.54,11,11
20,20,10426,Henri Bedimo,38, D(L),180,80,13(3),1173,0,0,2,0,0.1,83.1,0.4,0,6.49,13,3
21,21,104747,Bouna Sarr,30," D(R),M(CLR)",177,69,9(17),932,0,1,1,0,0.8,83.9,0.4,0,6.43,9,17
22,22,280677,Zinedine Machach,26, AM(C),185,77,4(6),416,0,0,3,1,0.6,80.3,0.4,0,6.33,4,6
23,23,261992,Aaron Leya Iseka,24," AM(C),FW",182,85,3(5),260,0,2,0,0,0.8,72.6,0.8,0,6.33,3,5
24,24,296342,Saîf-Eddine Khaoui,27, AM(CR),180,68,1(8),144,0,0,0,0,0.4,66.1,0,0,6.17,1,8
25,25,90103,Romain Alessandrini,33," AM(CLR),FW",173,70,3(3),239,0,0,1,0,1,84.0,0.5,0,6.12,3,3
26,26,302333,Antoine Rabillard,26, Forward,181,76,0(2),15,0,0,0,0,0,66.7,0,0,6.04,0,2
