,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,89946,Wissam Ben Yedder,32," AM(C),FW",170,68,25(1),25,1,2173,18,4,2,0,2.5,74.9,0.5,5,7.35
1,108055,Islam Slimani,34, FW,188,83,14(4),14,4,1286,9,7,4,1,2.9,69.4,2.9,2,7.12
2,244560,Aleksandr Golovin,26, M(CLR),180,69,24(1),24,1,2069,3,4,4,1,1.5,81.7,0.2,3,7.11
3,135211,Tiemoué Bakayoko,28, DMC,185,77,20,20,0,1722,1,2,4,1,1.2,86.0,1.5,0,7.05
4,299375,Gil Dias,25," D(L),M(LR)",183,75,12(2),12,2,1057,0,0,3,0,1.2,82.0,1.1,0,7.05
5,362470,Youssouf Fofana,23, DMC,176,0,7,7,0,612,0,2,1,0,1.0,85.1,1.1,0,6.91
6,296576,Gelson Martins,27, M(LR),173,72,20(1),20,1,1682,4,1,3,1,1.3,83.7,0.4,0,6.86
7,365406,Benoît Badiashile,21, D(C),194,75,16,16,0,1413,0,0,0,0,0.6,85.3,3.5,0,6.84
8,121417,Guillermo Maripán,28, D(C),193,84,20,20,0,1755,2,0,2,0,0.6,88.0,2.0,1,6.73
9,44208,Kamil Glik,34, D(C),190,80,23,23,0,2070,1,0,5,0,0.5,88.2,2.7,0,6.73
10,89928,Benjamin Lecomte,31, GK,186,78,28,28,0,2520,0,0,1,0,0.0,70.5,0.4,0,6.67
11,32598,Adrien Silva,33, M(C),171,72,13(9),13,9,1216,0,2,7,0,0.6,86.7,0.5,0,6.63
12,236546,Ruben Aguilar,29," D(R),M(R)",172,71,11(8),11,8,1068,0,2,2,2,0.3,89.3,0.8,1,6.63
13,29072,Stevan Jovetic,32," AM(CL),FW",183,79,5(4),5,4,475,2,0,2,1,2.4,64.6,0.9,0,6.61
14,328968,Fodé Ballo-Touré,25," D(L),M(L)",182,70,18(3),18,3,1678,0,0,4,0,0.2,82.4,0.8,0,6.57
15,296769,Benjamin Henrichs,25," D(LR),DMC,M(LR)",183,79,10(3),10,3,890,0,0,3,0,0.8,84.1,0.6,0,6.48
16,130435,Jemerson,30," D(CR),DMC",184,77,13,13,0,1060,0,0,2,1,0.0,84.3,0.9,0,6.44
17,136294,Keita Baldé,27," AM(LR),FW",181,80,9(12),9,12,855,4,2,4,0,1.3,70.7,1.2,0,6.43
18,8040,Cesc Fàbregas,35," M(CL),FW",180,77,12(6),12,6,935,0,3,1,1,0.6,84.3,0.8,0,6.43
19,365641,Jonathan Panzo,21, D(C),185,72,1(1),1,1,106,0,0,0,0,0.5,86.1,1.0,0,6.26
20,345409,Henry Onyekuru,25," AM(LR),FW",175,70,2(2),2,2,161,0,1,0,0,0.3,76.2,0.0,0,6.2
21,245643,Jean-Kévin Augustin,25," AM(R),FW",177,69,2(8),2,8,260,0,0,0,0,0.7,82.5,0.0,0,6.15
22,146765,Boschilia,26, AM(CLR),172,63,1(4),1,4,129,0,0,0,0,1.0,81.4,0.0,0,6.12
23,344041,Moussa Sylla,22," AM(R),FW",181,70,0(1),0,1,9,0,0,0,0,0.0,100.0,0.0,0,6.06
24,244297,Adama Traoré,27, M(CR),178,72,0(2),0,2,23,0,0,0,0,0.0,84.6,0.5,0,6.04
25,127970,Rony Lopes,26," AM(CLR),FW",174,68,1,1,0,81,0,0,0,0,2.0,92.0,1.0,0,6.02
26,29214,Danijel Subasic,37, GK,191,84,1,1,0,1,0,0,1,1,0.0,0.0,0.0,0,6.0
27,10714,Diego Benaglio,39, GK,194,89,1,1,0,1,0,0,1,0,0.0,0.0,0.0,0,6.0
28,353423,Aurélien Tchouaméni,22, DMC,185,80,0(3),0,3,62,0,0,3,0,0.7,87.5,0.3,0,5.92
29,371447,Lyle Foster,22, Forward,185,70,1(1),1,1,62,0,0,0,0,1.0,64.7,1.0,0,5.88
