,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,25363,Juan Mata,34, AM(CLR),170,63,29(5),29,5,2533,6,13,2,0,1.9,87.0,0.0,2,7.31
1,28191,Ramires,35, M(CR),180,73,28(2),28,2,2475,5,1,4,0,1.6,85.1,0.4,3,7.21
2,27586,David Luiz,35," D(C),DMC",189,84,18(2),18,2,1652,2,1,5,0,0.8,85.1,0.9,0,7.19
3,48,Frank Lampard,44, M(C),184,89,26(4),26,4,2251,11,5,5,0,2.2,86.9,0.2,3,7.12
4,15338,Branislav Ivanovic,38, D(CR),185,80,26(3),26,3,2264,3,1,6,0,0.8,85.8,1.5,2,7.12
5,70,John Terry,41, D(C),187,90,31,31,0,2790,6,1,8,0,0.8,91.2,1.7,2,7.11
6,10132,Alex,40, D(C),188,92,3,3,0,246,0,0,0,0,1.7,88.9,2.7,0,7.0
7,11981,Gary Cahill,36, D(C),193,86,9(1),9,1,855,1,0,2,0,0.9,85.3,0.8,0,6.98
8,10685,José Bosingwa,40, D(CLR),183,75,24(3),24,3,2119,1,2,5,1,0.6,84.4,0.7,0,6.97
9,14115,Henrique Hilário,46, Goalkeeper,189,85,2,2,0,180,0,0,0,0,0.0,80.4,0.5,0,6.9
10,23736,Daniel Sturridge,33," M(R),FW",188,76,28(2),28,2,2269,11,3,3,0,3.1,81.6,0.0,2,6.88
11,342,Ashley Cole,41," D(L),M(L)",176,66,31(1),31,1,2786,0,5,7,1,0.4,87.8,0.5,1,6.86
12,4384,Didier Drogba,44, FW,189,91,16(8),16,8,1481,5,1,1,1,2.7,62.6,1.1,1,6.83
13,10111,Raul Meireles,39, M(C),179,65,23(5),23,5,1932,2,3,8,0,1.8,84.5,0.1,1,6.81
14,527,Nicolas Anelka,43, FW,185,77,3(6),3,6,410,1,1,0,0,1.7,82.3,0.8,0,6.81
15,22846,Ryan Bertrand,33," D(CL),M(L)",179,85,6(1),6,1,540,0,0,1,0,0.3,90.8,0.9,0,6.8
16,4056,Fernando Torres,38, FW,186,79,20(12),20,12,1904,6,4,4,1,2.1,74.1,0.9,2,6.76
17,6775,Petr Cech,40, GK,196,90,34,34,0,3060,0,0,0,0,0.0,62.7,0.1,0,6.74
18,8028,Salomon Kalou,37," AM(CLR),FW",185,79,7(5),7,5,577,1,1,0,0,1.1,81.1,0.3,0,6.73
19,90780,Oriol Romeu,30, DMC,183,83,11(5),11,5,951,0,0,2,0,0.4,89.5,0.5,0,6.72
20,15464,John Obi Mikel,35, M(C),188,83,15(7),15,7,1327,0,0,4,0,0.5,90.2,0.9,0,6.7
21,1832,Michael Essien,39," D(R),DMC",183,78,10(4),10,4,920,0,1,3,0,1.4,91.3,0.4,0,6.6
22,1563,Florent Malouda,42, M(CL),184,73,11(15),11,15,1155,2,3,3,0,1.3,82.7,0.5,1,6.6
23,7010,Paulo Ferreira,43, D(R),181,76,3(3),3,3,368,0,0,1,0,0.2,84.6,0.5,0,6.41
24,78498,Romelu Lukaku,29," AM(R),FW",190,93,1(7),1,7,158,0,1,0,0,1.1,81.1,0.3,0,6.35
25,27551,Sam Hutchinson,33," D(C),DMC",182,73,1(1),1,1,77,0,0,0,0,0.0,87.3,0.0,0,6.33
26,92324,Josh McEachran,29, M(C),178,66,0(2),0,2,13,0,0,0,0,0.0,92.3,0.0,0,6.18
27,10874,Ross Turnbull,37, GK,193,85,2,2,0,180,0,0,0,0,0.0,62.3,0.0,0,6.12
28,4490,Yossi Benayoun,42, M(R),178,70,0(1),0,1,1,0,0,0,0,0.0,0.0,0.0,0,6.03
