,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,12187,Mousa Dembélé,35, M(CR),185,87,27(2),27,2,2273,3,1,3,0,0.8,90.0,1.1,4,7.69
1,83532,Harry Kane,29," AM(C),FW",188,86,38,38,0,3370,25,1,5,0,4.2,73.1,2.0,8,7.53
2,69344,Christian Eriksen,30," M(CLR),FW",182,76,33(2),33,2,2942,6,13,2,0,2.9,81.2,0.5,2,7.45
3,131519,Dele Alli,26," M(CL),FW",188,76,28(5),28,5,2482,10,9,7,0,2.2,75.9,1.1,2,7.35
4,83078,Kieran Trippier,32," D(LR),M(R)",178,71,5(1),5,1,458,1,1,1,0,0.3,74.0,1.8,0,7.26
5,24711,Danny Rose,32," D(L),M(L)",173,72,24,24,0,2132,1,3,7,0,1.1,79.4,1.0,0,7.25
6,69778,Kyle Walker,32," D(CR),M(R)",178,70,33,33,0,2943,1,3,7,0,0.6,78.4,1.6,1,7.19
7,69933,Toby Alderweireld,33, D(CR),186,81,38,38,0,3420,4,2,3,0,1.1,80.5,1.6,1,7.16
8,75830,Erik Lamela,30," AM(CLR),FW",181,79,28(6),28,6,2385,5,9,9,0,1.7,78.6,0.4,2,7.15
9,117973,Eric Dier,28," D(CR),DMC",188,88,37,37,0,3268,3,2,10,0,0.8,83.3,2.4,2,7.06
10,21778,Jan Vertonghen,35, D(CL),189,79,29,29,0,2595,0,0,5,0,0.4,87.7,1.9,0,7.06
11,103837,Ben Davies,29," D(CL),M(L)",181,76,14(3),14,3,1288,0,2,3,0,0.5,76.2,1.5,0,6.88
12,101550,Kevin Wimmer,29, D(CL),187,85,9(1),9,1,813,0,0,2,0,0.1,89.5,0.9,0,6.84
13,25604,Hugo Lloris,35, GK,188,82,37,37,0,3330,0,0,0,0,0.0,63.8,0.1,0,6.75
14,71522,Andros Townsend,31," AM(LR),FW",181,77,0(3),0,3,64,0,0,0,0,1.7,82.1,0.0,0,6.6
15,91909,Son Heung-Min,30," M(CLR),FW",183,78,13(15),13,15,1107,4,1,0,0,1.4,79.6,0.3,0,6.53
16,34302,Nacer Chadli,33," M(CLR),FW",187,80,10(19),10,19,938,3,2,1,0,0.9,82.5,0.6,0,6.39
17,69878,Ryan Mason,31, DMC,175,68,8(14),8,14,801,1,0,3,0,0.9,86.3,0.5,0,6.39
18,90907,Tom Carroll,30, M(CL),177,71,4(15),4,15,506,1,0,3,0,0.3,84.3,0.2,0,6.32
19,121849,Clinton N'Jie,29," AM(LR),FW",176,73,0(8),0,8,185,0,1,0,0,0.8,63.9,0.3,0,6.31
20,137521,Nabil Bentaleb,27, M(C),187,78,2(3),2,3,168,0,0,1,0,0.6,79.4,1.0,0,6.27
21,19270,Michel Vorm,38, GK,183,84,1,1,0,90,0,0,0,0,0.0,93.3,0.0,0,6.18
22,136455,Josh Onomah,25, M(CL),185,70,0(8),0,8,78,0,0,0,0,0.4,72.7,0.0,0,6.12
23,107848,Alex Pritchard,29," AM(CLR),FW",171,62,0(1),0,1,5,0,0,0,0,0.0,100.0,0.0,0,6.03
