,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,shot_per_game,key_passes_per_game,dribbles_per_game,fouled_per_game,offsides_per_game,dispossessed_per_game,bad_control_per_game,rating
0,0,4574,Glen Johnson,38," D(CLR),M(R)",182,78,24(1),24,1,2141,3,3,1.1,1.4,2.1,1.2,0.0,1.2,0,7.61
1,1,4056,Fernando Torres,38, FW,186,79,20(2),20,2,1718,18,3,3.6,1.0,1.4,2.2,1.0,2.1,0,7.65
2,2,4958,Albert Riera,40," D(L),M(L)",188,83,9(3),9,3,651,0,3,1.8,1.2,1.1,0.4,0.1,1.3,0,6.94
3,3,17,Steven Gerrard,42, M(C),185,82,32(1),32,1,2850,9,7,3.2,2.4,1.1,0.9,0.0,1.0,0,7.52
4,4,67483,Nathan Eccleston,31, Forward,177,65,0(1),0,1,12,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,6.08
5,5,12158,Ryan Babel,35," M(LR),FW",185,79,9(16),9,16,954,4,1,1.2,0.7,1.0,0.3,0.2,1.3,0,6.61
6,6,26817,Emiliano Insúa,33," D(CL),M(L)",180,79,30(1),30,1,2722,0,4,0.6,1.1,0.9,0.6,0.0,0.7,0,7.18
7,7,4490,Yossi Benayoun,42, M(R),178,70,19(11),19,11,1855,6,4,1.2,1.6,0.8,0.3,0.1,1.5,0,6.99
8,8,24457,David N'Gog,33, FW,190,76,10(14),10,14,1013,5,0,1.7,0.6,0.5,0.9,0.4,1.3,0,6.69
9,9,7516,Dirk Kuyt,42," M(CLR),FW",184,77,35(2),35,2,3017,9,3,2.1,1.6,0.5,0.9,0.4,1.9,0,7.08
10,10,7398,Daniel Agger,37, D(C),188,79,23,23,0,1979,0,0,1.2,0.2,0.5,1.3,0.0,0.1,0,7.1
11,11,7415,Javier Mascherano,38," D(C),M(C)",174,73,31(3),31,3,2756,0,0,0.8,0.8,0.5,1.9,0.0,1.3,0,7.26
12,12,5450,Philipp Degen,39, D(R),185,81,3(4),3,4,328,0,0,0.3,0.9,0.4,1.9,0.3,0.6,0,6.45
13,13,31451,Lucas Leiva,35," D(C),M(C)",179,74,32(3),32,3,2844,0,2,1.0,1.0,0.4,1.6,0.1,0.9,0,7.26
14,14,23167,Nabil El Zhar,36, M(CLR),171,66,1(2),1,2,89,0,0,1.0,0.3,0.3,1.0,0.0,1.7,0,6.51
15,15,2940,Fábio Aurélio,43," D(C),FW",178,75,8(6),8,6,655,0,1,0.8,0.8,0.3,0.3,0.1,0.6,0,6.57
16,16,9989,Alberto Aquilani,38, M(C),185,81,9(9),9,9,815,1,6,1.5,0.7,0.3,1.2,0.0,1.1,0,6.81
17,17,67296,Dani Pacheco,31, Midfielder,170,70,0(4),0,4,40,0,0,0.8,0.3,0.3,0.3,0.3,0.8,0,6.18
18,18,78559,Daniel Ayala,31, D(C),190,81,2(3),2,3,235,0,0,0.0,0.0,0.2,0.4,0.0,0.0,0,6.75
19,19,4445,Maxi Rodríguez,41," M(CL),FW",180,75,14(3),14,3,1208,1,3,1.6,1.4,0.2,1.5,0.1,1.3,0,7.12
20,20,3061,Sotirios Kyrgiakos,43," D(L),DMC",193,88,13(1),13,1,1193,1,0,0.9,0.1,0.1,1.1,0.0,0.3,0,7.28
21,21,19840,Martin Skrtel,37, D(C),191,81,16(3),16,3,1410,1,0,0.7,0.1,0.1,0.7,0.0,0.0,0,6.88
22,22,1329,Jamie Carragher,44, D(C),185,76,37,37,0,3254,0,0,0.1,0.2,0.1,0.6,0.0,0.1,0,6.93
23,23,2987,Pepe Reina,40, GK,188,92,38,38,0,3420,0,1,0.0,0.0,0.0,0.2,0.0,0.0,0,6.9
24,24,6175,Andrea Dossena,41," D(L),M(L)",181,77,1(1),1,1,54,0,0,0.5,0.0,0.0,0.5,0.0,1.0,0,6.18
25,25,5035,Andrey Voronin,43," AM(C),FW",174,81,1(7),1,7,200,0,1,0.8,1.0,0.0,0.4,0.0,1.0,0,6.33
26,26,86594,Jack Robinson,29," D(CL),M(L)",168,64,0(1),0,1,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.11
27,27,44068,Jay Spearing,33, M(C),171,71,1(2),1,2,76,0,0,0.7,0.3,0.0,0.7,0.0,0.7,0,6.09
28,28,44687,Martin Kelly,32, D(CLR),191,77,0(1),0,1,19,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,6.56
29,29,23244,Stephen Darby,33, Defender,183,75,0(1),0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0
