,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,25,82438,Allan,31.0, DMC,173.0,73.0,16(7),16.0,7,1281.0,2.2,0.7,1.3,0.0,0.4,1.6,0.1,0.0,6.66
1,26,90880,Kalidou Koulibaly,31.0, D(C),195.0,89.0,24(1),24.0,1,2108.0,2.0,1.2,1.4,0.4,2.4,0.4,0.6,1.0,6.72
2,27,86512,Kevin Malcuit,31.0," D(R),M(R)",178.0,77.0,3(1),3.0,1,256.0,2.0,0.8,0.5,0.3,0.3,0.3,0.3,0.0,6.78
3,28,122469,Giovanni Di Lorenzo,29.0," D(CLR),M(R)",183.0,83.0,33,33.0,0,2970.0,1.8,0.8,1.0,0.4,1.4,0.9,0.3,0.0,6.86
4,29,98631,Nikola Maksimovic,30.0," D(CR),M(R)",193.0,82.0,21(2),21.0,2,1801.0,1.5,1.3,1.1,0.3,2.7,0.5,0.5,0.0,6.79
5,30,255292,Sebastiano Luperto,26.0, D(C),191.0,75.0,5(4),5.0,4,525.0,1.3,0.7,0.8,0.4,1.8,0.3,0.3,0.0,6.32
6,31,294193,Fabián Ruiz,26.0, M(CL),189.0,70.0,30(3),30.0,3,2689.0,1.3,1.0,0.6,0.0,0.5,1.2,0.1,0.0,7.03
7,32,106931,Mário Rui,31.0," D(L),M(L)",170.0,67.0,22(2),22.0,2,1969.0,1.3,0.9,0.9,0.3,1.4,0.8,0.2,0.0,6.83
8,33,133886,Diego Demme,30.0, DMC,172.0,71.0,10(5),10.0,5,904.0,1.2,0.5,1.7,0.0,0.6,1.0,0.1,0.0,6.37
9,34,108345,Elseid Hysaj,28.0," D(LR),M(R)",182.0,75.0,17(3),17.0,3,1485.0,0.9,1.2,0.4,0.2,1.0,0.7,0.2,0.0,6.69
10,35,70149,Kostas Manolas,31.0, D(C),189.0,83.0,25(1),25.0,1,2178.0,0.9,1.0,0.9,0.7,2.8,0.3,0.5,0.0,6.71
11,36,122683,Matteo Politano,29.0," AM(CLR),FW",171.0,67.0,9(6),9.0,6,745.0,0.8,0.3,0.5,0.0,0.1,0.6,0.0,0.0,6.81
12,37,111892,Stanislav Lobotka,27.0, DMC,170.0,68.0,9(5),9.0,5,753.0,0.8,0.6,0.5,0.0,0.1,0.5,0.1,0.0,6.57
13,38,118169,Piotr Zielinski,28.0, M(CL),180.0,75.0,32(5),32.0,5,2926.0,0.7,0.6,0.7,0.0,0.4,0.5,0.1,0.0,6.79
14,39,82062,Faouzi Ghoulam,31.0, D(L),186.0,80.0,3(6),3.0,6,371.0,0.7,0.4,0.7,0.0,0.7,0.3,0.2,0.0,6.49
15,40,339579,Eljif Elmas,23.0, M(CLR),182.0,68.0,12(14),12.0,14,1128.0,0.6,0.4,1.2,0.0,0.2,0.6,0.0,0.0,6.4
16,41,83390,Lorenzo Insigne,31.0," AM(CL),FW",163.0,59.0,34(3),34.0,3,2823.0,0.6,0.8,0.2,0.0,0.1,0.8,0.0,0.0,7.11
17,42,104257,Arkadiusz Milik,28.0," AM(C),FW",186.0,80.0,19(7),19.0,7,1751.0,0.5,0.1,1.0,0.0,0.5,0.3,0.0,0.0,6.88
18,43,23100,Dries Mertens,35.0," AM(CLR),FW",169.0,61.0,18(13),18.0,13,1688.0,0.4,0.2,0.9,0.0,0.1,0.8,0.0,0.0,6.96
19,44,67206,José Callejón,35.0," M(LR),FW",178.0,73.0,25(8),25.0,8,2176.0,0.4,0.3,0.4,0.0,0.3,0.5,0.1,0.0,6.75
20,45,112210,Amin Younes,29.0, AM(CL),168.0,67.0,1(8),1.0,8,169.0,0.3,0.0,0.4,0.0,0.1,0.2,0.0,0.0,6.3
21,46,318511,Hirving Lozano,27.0," AM(LR),FW",175.0,70.0,10(16),10.0,16,1021.0,0.2,0.2,0.8,0.0,0.1,0.5,0.0,0.0,6.52
22,47,241022,Alex Meret,25.0, GK,190.0,82.0,21(1),21.0,1,1951.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.0,6.36
23,48,36745,David Ospina,34.0, GK,183.0,80.0,17,17.0,0,1470.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,6.59
24,49,13361,Fernando Llorente,37.0, FW,193.0,90.0,3(14),3.0,14,494.0,0.0,0.1,0.6,0.1,0.2,0.1,0.0,0.0,6.45
