,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,27,71174,Ander Herrera,33.0, M(C),182.0,71.0,13(13),13.0,13,1262.0,2.2,1.3,1.1,0.0,0.8,1.9,0.2,0.0,6.6
1,28,23220,Matteo Darmian,32.0," D(CLR),M(LR)",182.0,70.0,5(3),5.0,3,444.0,2.0,0.9,0.6,0.3,2.8,1.6,0.4,0.0,6.61
2,29,38128,Nemanja Matic,34.0, DMC,194.0,85.0,35(1),35.0,1,3119.0,1.9,1.8,0.9,0.1,1.6,1.3,0.4,0.0,7.2
3,30,18296,Antonio Valencia,37.0," D(R),M(R)",180.0,83.0,31,31.0,0,2743.0,1.8,1.5,1.2,0.1,1.9,0.6,0.2,0.0,7.07
4,31,8166,Ashley Young,37.0," D(LR),M(LR)",175.0,65.0,28(2),28.0,2,2448.0,1.8,1.9,1.0,0.2,2.4,1.0,0.2,0.0,7.12
5,32,25244,Alexis Sánchez,33.0," M(CLR),FW",169.0,62.0,12,12.0,0,1048.0,1.8,1.4,0.8,0.0,0.0,1.9,0.0,0.0,7.55
6,33,118244,Luke Shaw,27.0," D(CL),M(L)",185.0,75.0,8(3),8.0,3,789.0,1.6,0.4,0.4,0.0,1.7,0.6,0.2,0.0,6.86
7,34,71345,Chris Smalling,32.0, D(CR),194.0,81.0,28(1),28.0,1,2536.0,1.4,2.2,0.8,0.2,5.5,0.4,1.0,0.0,7.24
8,35,243814,Eric Bailly,28.0, D(CR),187.0,77.0,11(2),11.0,2,1000.0,1.3,1.9,0.8,0.6,4.3,0.5,0.5,1.0,7.03
9,36,97752,Paul Pogba,29.0, M(CL),191.0,84.0,25(2),25.0,2,2151.0,1.2,0.8,1.6,0.0,0.9,1.0,0.0,0.0,7.48
10,37,81726,Phil Jones,30.0," D(CR),DMC",180.0,71.0,23,23.0,0,1975.0,1.1,1.8,0.4,0.4,5.6,0.5,0.7,1.0,7.21
11,38,28421,Henrikh Mkhitaryan,33.0," M(CLR),FW",177.0,75.0,11(4),11.0,4,931.0,1.0,0.5,0.7,0.0,0.1,1.3,0.0,0.0,6.96
12,39,100008,Victor Lindelöf,28.0, D(CR),187.0,80.0,13(4),13.0,4,1284.0,1.0,0.8,0.6,0.5,3.8,0.3,0.6,0.0,6.66
13,40,22738,Marouane Fellaini,34.0, M(C),194.0,85.0,5(11),5.0,11,613.0,0.9,0.9,0.8,0.0,1.1,0.6,0.2,0.0,6.94
14,41,109000,Jesse Lingard,29.0," AM(CLR),FW",175.0,62.0,20(13),20.0,13,1823.0,0.9,0.3,1.0,0.0,0.3,0.7,0.1,0.0,6.82
15,42,70033,Daley Blind,32.0," D(CL),DMC,M(L)",180.0,72.0,4(3),4.0,3,361.0,0.9,1.0,0.6,0.0,1.7,0.7,0.0,0.0,6.84
16,43,336915,Scott McTominay,25.0," D(C),DMC",193.0,88.0,7(6),7.0,6,630.0,0.8,1.0,0.5,0.1,0.7,0.6,0.0,0.0,6.48
17,44,70050,Marcos Rojo,32.0, D(CL),186.0,82.0,8(1),8.0,1,642.0,0.8,0.8,0.9,0.2,6.0,0.8,0.7,0.0,6.65
18,45,25363,Juan Mata,34.0, AM(CLR),170.0,63.0,23(5),23.0,5,1933.0,0.6,0.5,0.4,0.0,0.3,0.8,0.0,0.0,6.87
19,46,122366,Anthony Martial,26.0," AM(LR),FW",181.0,76.0,18(12),18.0,12,1584.0,0.5,0.1,0.6,0.0,0.2,0.3,0.0,0.0,6.87
20,47,2115,Michael Carrick,41.0," D(C),M(C)",188.0,74.0,1(1),1.0,1,109.0,0.5,0.5,0.5,0.0,1.5,0.5,0.0,0.0,6.67
21,48,300299,Marcus Rashford,24.0," AM(CLR),FW",180.0,70.0,17(18),17.0,18,1810.0,0.4,0.2,0.6,0.0,0.4,0.3,0.0,0.0,6.76
22,49,3281,Zlatan Ibrahimovic,41.0, FW,195.0,95.0,1(4),1.0,4,103.0,0.4,0.0,0.2,0.0,0.2,0.2,0.0,0.0,6.2
23,50,78498,Romelu Lukaku,29.0," AM(R),FW",190.0,93.0,33(1),33.0,1,2869.0,0.2,0.1,0.9,0.0,0.6,0.4,0.1,0.0,7.29
24,51,299271,Axel Tuanzebe,24.0, D(CR),186.0,75.0,0(1),0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
25,52,79554,David de Gea,31.0, GK,192.0,76.0,37,37.0,0,3330.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,6.83
26,53,33831,Sergio Romero,35.0, GK,192.0,87.0,1,1.0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34
