,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,3932,Mamadou Niang,42," AM(CLR),FW",178,80,29(3),2494,18,6,7,0,3.2,76.4,1,4,7.5,29,3
1,1,4172,Souleymane Diawara,43, D(C),187,88,37,3330,4,1,6,0,0.6,82.8,1.9,1,7.34,37,0
2,2,2132,Benoit Cheyrou,41, M(C),182,78,27(5),2408,5,5,6,0,2.1,78.7,0.3,3,7.31,27,5
3,3,13641,Lucho González,41, M(C),185,81,28(4),2370,5,12,2,0,1.9,77.1,0.2,3,7.3,28,4
4,4,58436,Elinton Andrade,43, Goalkeeper,190,85,2(1),243,0,0,1,0,0,71.0,0,0,7.28,2,1
5,5,13852,Taye Ismaila Taiwo,37, D(CL),182,87,24(3),2165,3,2,2,0,1.4,74.1,1.1,2,7.22,24,3
6,6,2466,Gabriel Heinze,44," D(CL),DMC",178,72,26(1),2252,4,1,4,0,0.7,78.9,0.9,2,7.21,26,1
7,7,7796,Brandão,42, FW,189,86,27(3),2452,8,5,6,0,2.7,64.3,2.9,4,7.21,27,3
8,8,18539,Stéphane Mbia,36," D(C),M(C)",189,82,26(1),2218,2,1,3,1,0.9,86.0,1.1,0,7.1,26,1
9,9,10194,Hatem Ben Arfa,35," M(CR),FW",178,65,17(12),1538,3,3,4,0,1.5,82.0,0.3,2,7.07,17,12
10,10,24929,Mathieu Valbuena,37, M(CLR),167,58,19(12),1723,5,1,7,0,1.4,85.5,0.4,4,7.05,19,12
11,11,27079,Charles Kaboré,34, M(C),182,78,17(8),1649,1,1,2,0,0.6,78.8,0.4,1,7.01,17,8
12,12,6784,Laurent Bonnart,42, D(L),171,62,30(1),2600,0,1,2,0,0.1,80.9,0.5,0,6.95,30,1
13,13,1747,Édouard Cissé,44," D(C),M(CR)",186,76,27(5),2424,1,1,6,0,0.4,79.8,1.8,0,6.94,27,5
14,14,6743,Hilton,45, D(C),180,78,9(3),853,1,1,1,0,0.3,80.9,1.1,1,6.84,9,3
15,15,23133,Fabrice Abriel,43, M(C),176,69,18(14),1764,1,5,1,0,0.6,81.1,0.3,1,6.71,18,14
16,16,17433,Bakari Koné,41, FW,167,61,11(16),1033,4,4,1,0,1.3,74.8,0.2,0,6.68,11,16
17,17,29545,Steve Mandanda,37, GK,185,82,36,3177,0,0,0,1,0,53.8,0.1,1,6.66,36,0
18,18,19856,Garry Bocaly,34, D(R),180,74,3(1),247,0,0,2,0,0.8,70.9,1.8,0,6.45,3,1
19,19,67491,Jordan Ayew,31," AM(CLR),FW",182,80,0(4),66,1,0,0,0,0.5,71.4,0.3,0,6.38,0,4
20,20,2607,Cyril Rool,47, Midfielder,178,72,1(1),135,0,0,1,0,0,83.3,0,0,6.36,1,1
21,21,494,Fernando Morientes,46, FW,185,76,4(8),392,1,0,0,0,0.8,67.5,1,0,6.23,4,8
22,22,33861,Pape M'Bow,34, Defender,190,74,0(3),66,0,0,0,0,0,80.0,0,0,6.17,0,3
