,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,14231,Bruno Soriano,38, M(C),184,73,28(3),2594,5,1,5,1,0.8,86.4,1.8,5,7.14,28,3
1,1,243271,Adrián Marín,25," D(L),M(L)",181,73,10(1),925,0,0,1,0,0.1,75.6,0.7,0,7.14,10,1
2,2,92516,Alphonse Areola,29, GK,195,94,32,2880,0,0,1,0,0,46.7,0.6,3,7.09,32,0
3,3,61014,Mateo Musacchio,32, D(C),180,73,12(1),1010,1,0,1,0,0.2,83.0,1,0,7.08,12,1
4,4,69965,Jaume Costa,34," D(LR),M(L)",171,62,17(1),1538,1,1,8,0,0.2,78.4,0.9,2,7.01,17,1
5,5,79909,Mario Gaspar,31," D(CR),M(R)",182,74,32(1),2874,2,2,8,0,1,72.9,1.1,1,6.93,32,1
6,6,106525,Denis Suárez,28, M(CLR),176,69,25(8),2372,4,4,3,0,1.1,72.9,0.3,4,6.93,25,8
7,7,243814,Eric Bailly,28, D(CR),187,77,25,2026,0,0,9,1,0.2,76.9,1.6,2,6.92,25,0
8,8,18275,Roberto Soldado,37, FW,180,74,27(1),2256,5,10,12,0,1.4,68.4,0.8,2,6.87,27,1
9,9,22056,Bojan Jokic,36," D(CL),M(L)",176,77,2,126,0,0,0,1,0,69.2,1,0,6.87,2,0
10,10,79558,Víctor Ruiz,33, D(C),184,95,32(3),2990,0,0,9,0,0.1,80.6,1.7,1,6.86,32,3
11,11,82598,Jonathan dos Santos,32, M(CR),172,74,20(6),1762,0,1,4,0,0.7,81.5,0.6,0,6.82,20,6
12,12,83504,Tomás Pina,34, M(C),184,78,19(8),1634,0,1,4,0,0.3,78.6,1.9,0,6.71,19,8
13,13,102234,Manu Trigueros,30," M(CLR),FW",178,75,24(7),2119,2,1,5,0,0.9,81.9,0.8,1,6.68,24,7
14,14,14089,Adrián López,34," M(CLR),FW",183,73,10(6),793,4,4,1,0,0.5,68.4,1.4,0,6.65,10,6
15,15,238773,Samu Castillejo,27, AM(CLR),182,67,19(9),1701,1,1,4,0,0.9,70.9,0.8,1,6.63,19,9
16,16,303139,Rodri,26, DMC,191,82,1(2),94,0,0,1,0,0.7,86.8,0.3,0,6.61,1,2
17,17,28133,Antonio Rukavina,38," D(LR),M(R)",177,74,14(4),1346,0,0,5,0,0.1,78.8,0.6,0,6.61,14,4
18,18,86513,Cédric Bakambu,31," AM(LR),FW",182,73,21(13),1861,12,3,4,0,1.4,73.7,0.8,3,6.57,21,13
19,19,32258,Sergio Asenjo,33, GK,189,87,4,360,0,0,1,0,0,51.6,0.3,0,6.56,4,0
20,20,135233,Samu García,32," AM(R),FW",179,72,7(9),759,2,1,2,0,0.6,73.4,1,0,6.52,7,9
21,21,116227,Léo Baptistão,30," AM(CLR),FW",185,72,12(14),1259,3,1,1,0,1.2,66.9,0.8,0,6.45,12,14
22,22,141633,Nahuel Leiva,25, AM(LR),176,70,11(9),1000,0,1,4,0,0.5,74.6,0.4,0,6.44,11,9
23,23,2247,Daniele Bonera,41, D(CR),183,84,10(4),974,0,0,3,1,0.2,85.6,0.5,0,6.43,10,4
24,24,276489,Alfonso Pedraza,26," D(L),M(L)",184,73,2,107,0,0,0,0,0.5,68.4,0,0,6.42,2,0
25,25,141021,Mariano Barbosa,38, GK,188,79,2,180,0,0,0,0,0,73.0,0,0,6.14,2,0
