,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,4522,Santi Cazorla,37, M(CLR),168,65,37(1),37,1,3311,12,11,1,0,3.0,86.8,0.2,9,7.86
1,1443,Mikel Arteta,40, M(C),183,64,34,34,0,2985,6,3,6,0,0.6,91.5,1.0,7,7.37
2,13796,Theo Walcott,33," M(CLR),FW",176,68,24(8),24,8,2286,14,10,3,0,2.7,83.1,0.2,1,7.24
3,18214,Abou Diaby,36, M(C),191,75,10(1),10,1,714,0,0,1,0,0.7,87.4,1.7,1,7.16
4,23072,Nacho Monreal,36," D(CL),M(L)",179,72,9(1),9,1,792,1,1,2,0,0.6,86.8,1.1,1,7.13
5,27550,Kieran Gibbs,32," D(L),M(L)",181,73,23(4),23,4,2100,0,3,2,0,0.3,83.9,1.5,1,7.11
6,24444,Olivier Giroud,35, FW,192,93,24(10),24,10,2325,11,3,3,1,3.1,64.0,3.9,3,7.08
7,42686,Jack Wilshere,30, M(CLR),172,68,20(5),20,5,1696,0,3,3,1,0.5,86.2,0.4,0,7.05
8,845,Tomas Rosicky,41, M(CR),178,65,7(3),7,3,614,2,1,2,0,1.0,86.7,0.5,2,7.03
9,19471,Bacary Sagna,39, D(CR),176,72,25,25,0,2240,0,0,2,0,0.1,86.8,3.0,0,7.03
10,6040,Lukas Podolski,37," AM(CLR),FW",182,80,25(8),25,8,2000,11,9,1,0,1.6,83.8,0.8,1,6.98
11,26820,Aaron Ramsey,31, M(CLR),178,76,21(15),21,15,2087,1,2,5,0,1.3,88.2,0.4,1,6.96
12,6292,Per Mertesacker,37, D(C),198,90,33(1),33,1,3028,3,0,3,1,0.5,91.5,2.6,1,6.95
13,30051,Laurent Koscielny,37, D(C),186,75,20(5),20,5,1673,2,1,1,1,0.4,83.3,2.3,2,6.94
14,73379,Wojciech Szczesny,32, GK,195,90,25,25,0,2250,0,0,1,0,0.0,63.3,0.2,0,6.83
15,10209,Thomas Vermaelen,36, D(CL),183,80,25(4),25,4,2238,0,0,3,0,0.5,86.3,2.3,0,6.82
16,84146,Alex Oxlade Chamberlain,29, M(CLR),180,70,11(14),11,14,1063,1,3,1,0,1.3,81.1,0.4,0,6.78
17,17740,Gervinho,35," M(LR),FW",179,66,12(6),12,6,1019,5,3,1,0,1.9,84.8,0.3,1,6.78
18,91879,Carl Jenkinson,30, D(R),185,77,14,14,0,1188,0,0,0,1,0.3,85.1,1.2,0,6.76
19,20973,Lukasz Fabianski,37, GK,190,83,4,4,0,360,0,0,0,0,0.0,54.3,0.0,0,6.75
20,27487,André Santos,39," D(L),M(CL)",180,73,3(5),3,5,395,0,0,0,0,0.5,89.0,0.4,0,6.73
21,21682,Vito Mannone,34, GK,188,77,9,9,0,810,0,0,0,0,0.0,57.6,0.4,0,6.59
22,69738,Francis Coquelin,31, M(CLR),176,74,3(8),3,8,223,0,0,0,0,0.1,87.3,0.3,0,6.35
23,4599,Andrey Arshavin,41, AM(LR),172,69,0(7),0,7,80,0,0,1,0,0.4,70.7,0.1,0,6.15
24,119501,Serge Gnabry,27," AM(CLR),FW",176,77,0(1),0,1,8,0,0,0,0,2.0,66.7,0.0,0,6.13
25,96128,Ignasi Miquel,29, D(C),188,82,0(1),0,1,3,0,0,0,0,0.0,100.0,0.0,0,6.09
