,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,total_assists,key_passes_per_game,passes_per_game,pass_success_percentage,crosses_per_game,long_ball_per_game,through_balls_per_game,rating
0,25,73084,Kevin De Bruyne,31.0," M(CLR),FW",181.0,68.0,36(1),36.0,1,3085.0,16.0,2.9,72.8,83.4,1.6,3.5,0.4,7.8
1,26,144711,Leroy Sané,26.0," M(CLR),FW",183.0,80.0,27(5),27.0,5,2423.0,15.0,1.8,34.1,84.2,0.7,0.4,0.1,7.54
2,27,14102,David Silva,36.0," M(CLR),FW",170.0,67.0,28(1),28.0,1,2437.0,11.0,2.1,83.8,88.9,0.6,1.5,0.2,7.58
3,28,97692,Raheem Sterling,27.0," M(CLR),FW",170.0,69.0,29(4),29.0,4,2593.0,11.0,1.7,35.5,84.0,0.2,0.2,0.2,7.55
4,29,69778,Kyle Walker,32.0," D(CR),M(R)",178.0,70.0,32,32.0,0,2787.0,6.0,0.9,73.8,87.8,0.2,2.7,0.0,7.05
5,30,14260,Sergio Agüero,34.0," AM(CL),FW",173.0,70.0,22(3),22.0,3,1969.0,6.0,1.6,25.1,82.8,0.2,0.2,0.1,7.81
6,31,136741,Bernardo Silva,28.0," M(CLR),FW",173.0,64.0,15(20),15.0,20,1520.0,4.0,0.9,26.7,87.0,0.3,0.6,0.0,6.79
7,32,19119,Fernandinho,37.0," D(CR),DMC",179.0,67.0,33(1),33.0,1,2885.0,3.0,0.6,87.5,90.1,0.0,3.1,0.3,7.44
8,33,279379,Gabriel Jesus,25.0," AM(LR),FW",175.0,73.0,19(10),19.0,10,1673.0,3.0,0.7,20.4,79.7,0.0,0.4,0.1,7.05
9,34,88300,Danilo,31.0," D(CLR),DMC",184.0,78.0,13(10),13.0,10,1342.0,2.0,0.2,48.3,89.9,0.1,1.4,0.0,6.91
10,35,27213,Fabian Delph,32.0," D(L),M(CL)",174.0,60.0,21(1),21.0,1,1746.0,2.0,0.5,73.4,93.0,0.1,2.4,0.0,7.16
11,36,14053,Yaya Touré,39.0, M(C),188.0,90.0,1(9),1.0,9,228.0,2.0,0.7,41.6,93.8,0.0,1.3,0.2,6.5
12,37,105962,Benjamin Mendy,28.0," D(L),DMC,M(L)",185.0,85.0,4(3),4.0,3,362.0,1.0,1.3,26.9,85.6,1.1,0.3,0.0,6.87
13,38,77464,Ilkay Gündogan,31.0, M(C),180.0,80.0,15(15),15.0,15,1510.0,1.0,0.7,46.7,91.7,0.1,1.1,0.1,6.73
14,39,331254,Phil Foden,22.0," AM(CLR),FW",171.0,70.0,0(5),0.0,5,45.0,1.0,0.4,8.8,90.9,0.2,0.0,0.0,6.3
15,40,10136,Vincent Kompany,36.0, D(C),193.0,85.0,17,17.0,0,1397.0,1.0,0.2,84.1,92.6,0.0,4.9,0.1,7.04
16,41,122117,Aymeric Laporte,28.0, D(CL),191.0,86.0,9,9.0,0,807.0,0.0,0.2,90.1,92.5,0.1,4.7,0.0,7.09
17,42,317541,Brahim Díaz,23.0, AM(CLR),171.0,59.0,0(5),0.0,5,50.0,0.0,0.0,5.6,89.3,0.0,0.2,0.0,6.08
18,43,14199,Claudio Bravo,39.0, GK,184.0,80.0,2(1),2.0,1,225.0,0.0,0.0,18.3,90.9,0.0,3.3,0.0,6.83
19,44,121774,Ederson,29.0, GK,188.0,86.0,37,37.0,0,3197.0,0.0,0.0,25.1,85.3,0.0,4.0,0.0,6.68
20,45,68852,Eliaquim Mangala,31.0, D(C),188.0,84.0,4(5),4.0,5,483.0,0.0,0.1,38.2,91.6,0.0,1.1,0.0,6.57
21,46,101374,John Stones,28.0, D(CR),188.0,70.0,16(2),16.0,2,1306.0,0.0,0.0,69.2,95.8,0.0,3.4,0.0,6.89
22,47,347340,Lukas Nmecha,23.0," AM(CR),FW",185.0,80.0,0(2),0.0,2,14.0,0.0,0.0,2.5,100.0,0.0,0.0,0.0,5.98
23,48,75691,Nicolás Otamendi,34.0, D(C),183.0,81.0,33(1),33.0,1,2968.0,0.0,0.4,90.4,91.9,0.0,4.3,0.0,7.13
24,49,273257,Oleksandr Zinchenko,25.0," D(L),M(CLR)",175.0,64.0,6(2),6.0,2,533.0,0.0,1.0,84.0,92.4,0.0,2.1,0.0,7.11
