,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,108226,Mohamed Salah,30," AM(CLR),FW",175,71,30(5),30,5,2763,23,13,1,0,4.0,79.9,0.2,7,7.54
1,318871,Trent Alexander-Arnold,23," D(R),M(R)",175,69,32,32,0,2854,2,12,2,0,1.6,78.1,0.5,5,7.52
2,377168,Luis Díaz,25, AM(L),178,65,11(2),11,2,964,4,3,0,0,2.9,87.7,1.2,1,7.44
3,74341,Joël Matip,31, D(C),195,90,31,31,0,2790,3,3,2,0,1.1,88.5,3.5,5,7.36
4,109915,Sadio Mané,30," AM(CLR),FW",175,69,32(2),32,2,2825,16,2,5,0,2.9,77.3,0.9,3,7.3
5,115726,Andrew Robertson,28," D(L),M(L)",178,64,29,29,0,2541,3,10,5,1,0.6,85.2,0.9,2,7.23
6,95408,Virgil van Dijk,31, D(C),193,92,34,34,0,3060,3,1,3,0,1.0,89.5,3.4,0,7.18
7,74939,Thiago,31, M(C),174,70,17(8),17,8,1538,1,4,2,0,1.0,89.1,1.3,0,7.1
8,235755,Diogo Jota,25," AM(CLR),FW",178,68,27(8),27,8,2373,15,4,3,0,2.6,74.9,1.1,4,7.09
9,301455,Kostas Tsimikas,26, D(L),178,77,9(4),9,4,874,0,2,3,0,0.6,81.3,0.9,0,7.04
10,322176,Caoimhín Kelleher,23, GK,178,74,2,2,0,180,0,0,0,0,0.0,89.7,0.5,0,7.02
11,115916,Fabinho,28," D(CR),DMC",188,78,26(3),26,3,2316,5,1,7,0,0.7,87.5,1.5,1,7.0
12,386969,Neco Williams,21," D(R),M(LR)",183,72,0(1),0,1,7,0,1,0,0,0.0,100.0,0.0,0,6.9
13,345957,Ibrahima Konaté,23, D(C),194,95,11,11,0,990,0,0,2,0,0.4,88.1,3.1,0,6.89
14,114147,Alisson,29, GK,191,91,36,36,0,3240,0,1,0,0,0.0,85.5,0.4,1,6.88
15,68659,Jordan Henderson,32," D(C),M(CLR)",182,67,29(6),29,6,2604,2,5,3,0,0.9,85.5,0.5,0,6.87
16,355354,Curtis Jones,21, AM(C),185,75,10(5),10,5,856,1,1,0,0,1.3,90.5,0.5,0,6.86
17,96182,Roberto Firmino,30," M(CLR),FW",181,76,10(10),10,10,987,5,4,3,0,1.5,78.8,0.7,1,6.85
18,243510,Naby Keïta,27, M(C),172,64,14(9),14,9,1175,3,1,3,0,1.1,86.0,0.3,0,6.79
19,4511,James Milner,36," D(LR),M(CLR)",175,70,9(15),9,15,851,0,1,2,0,0.4,86.0,0.5,0,6.6
20,124688,Divock Origi,27," AM(LR),FW",185,75,0(7),0,7,127,3,0,0,0,1.4,75.7,0.3,0,6.6
21,363982,Harvey Elliott,19, AM(CR),170,0,4(2),4,2,346,0,0,0,0,1.7,84.2,0.3,0,6.57
22,136451,Joe Gomez,25, D(CLR),188,77,4(4),4,4,331,0,1,2,0,0.1,83.3,1.3,0,6.56
23,84146,Alex Oxlade Chamberlain,29, M(CLR),180,70,9(8),9,8,787,2,1,0,0,1.2,82.3,0.3,0,6.55
24,262838,Takumi Minamino,27," AM(CLR),FW",174,68,1(10),1,10,179,3,0,1,0,0.6,85.3,0.1,1,6.38
25,425568,Tyler Morton,19, DMC,0,0,1(1),1,1,66,0,0,1,0,0.0,85.7,1.0,0,6.13
26,408662,Kaide Gordon,17, Forward,0,0,0(1),0,1,8,0,0,0,0,1.0,100.0,0.0,0,6.08
