,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,29400,Robert Lewandowski,34, FW,185,81,5(1),5,1,449,8,2,0,0,4.2,81.3,0.7,4,8.27
1,299513,Ousmane Dembélé,25," AM(CLR),FW",178,67,5(1),5,1,399,2,2,2,0,3.2,82.4,0.2,0,7.66
2,301019,Jules Koundé,23, D(CR),178,70,3,3,0,270,0,2,0,0,1.0,89.3,1.7,0,7.51
3,12712,Gerard Piqué,35, D(C),194,85,1,1,0,90,0,0,1,0,0.0,90.4,4.0,0,7.34
4,402197,Pedri,19, AM(C),174,60,5(1),5,1,439,1,0,0,0,0.8,92.0,0.0,0,7.33
5,300447,Raphinha,25," AM(LR),FW",176,68,4(2),4,2,341,1,1,1,0,2.8,75.7,0.2,1,7.25
6,279423,Frenkie de Jong,25," D(C),DMC",180,74,3(3),3,3,351,1,0,0,0,1.2,92.2,0.7,0,7.23
7,110154,Memphis Depay,28," AM(CL),FW",176,78,2,2,0,116,1,0,0,0,3.0,83.9,0.5,0,7.2
8,80774,Marc-André ter Stegen,30, GK,187,85,6,6,0,540,0,0,0,0,0.0,87.1,0.3,0,7.19
9,422938,Alejandro Balde,18, D(L),175,69,5,5,0,386,0,3,1,0,0.2,89.6,0.6,0,7.11
10,44721,Sergio Busquets,34, DMC,189,76,4,4,0,346,0,0,1,1,0.5,87.1,3.0,0,7.08
11,368091,Eric García,21, D(C),182,76,5,5,0,383,1,0,0,0,0.6,91.4,1.2,0,7.03
12,384711,Ronald Araújo,23, D(CR),188,79,6,6,0,511,0,0,3,0,0.5,87.3,2.0,0,6.95
13,125211,Héctor Bellerín,27," D(R),M(R)",178,74,1(1),1,1,121,0,0,0,0,0.0,80.9,1.0,0,6.95
14,130331,Andreas Christensen,26," D(C),DMC",187,82,2,2,0,150,0,0,0,0,0.5,93.4,0.5,0,6.84
15,422937,Gavi,18, AM(CL),173,70,5(1),5,1,397,0,0,0,0,0.5,89.1,0.7,0,6.81
16,382234,Ansu Fati,19, AM(L),178,66,0(6),0,6,151,2,2,0,0,1.8,85.1,0.2,0,6.79
17,90782,Sergi Roberto,30," D(R),M(CR)",178,68,0(4),0,4,102,1,0,1,0,0.3,90.8,0.0,0,6.53
18,44288,Jordi Alba,33," D(L),M(L)",170,68,1(2),1,2,127,0,0,0,0,0.0,90.0,0.3,0,6.46
19,84008,Marcos Alonso,31," D(CL),M(L)",188,84,0(1),0,1,12,0,0,0,0,0.0,80.0,0.0,0,6.29
20,349760,Ferran Torres,22," AM(LR),FW",184,77,2(3),2,3,173,0,0,1,0,1.6,85.2,0.0,0,6.28
21,44120,Pierre-Emerick Aubameyang,33," M(CLR),FW",187,80,0(1),0,1,8,0,0,0,0,1.0,100.0,0.0,0,6.21
22,277269,Franck Kessie,25, M(C),183,74,1(3),1,3,83,0,0,1,0,0.8,93.9,0.0,0,6.06
