,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,goals,assists,yellow_cards,red_cards,shots_per_game,pass_success_percentage,aerials_won,man_of_the_match,rating
0,73084,Kevin De Bruyne,31," M(CLR),FW",181,68,23(2),23,2,2001,6,12,1,0,3.2,81.7,0.2,8,7.65
1,104749,Riyad Mahrez,31," AM(CLR),FW",179,67,23(4),23,4,1955,9,6,0,0,2.1,88.4,0.6,4,7.31
2,128967,João Cancelo,28," D(LR),M(R)",182,74,27(1),27,1,2302,2,3,5,1,1.3,87.1,1.1,2,7.31
3,77464,Ilkay Gündogan,31, M(C),180,80,23(5),23,5,2031,13,2,1,0,1.9,91.7,0.4,2,7.29
4,97692,Raheem Sterling,27," M(CLR),FW",170,69,28(3),28,3,2537,10,7,4,0,2.3,86.2,0.3,4,7.22
5,303139,Rodri,26, DMC,191,82,31(3),31,3,2749,2,2,6,0,0.9,91.3,2.4,1,7.17
6,331254,Phil Foden,22," AM(CLR),FW",171,70,17(11),17,11,1614,9,5,0,0,1.6,88.2,0.6,3,7.14
7,279379,Gabriel Jesus,25," AM(LR),FW",175,73,22(7),22,7,2060,9,4,2,0,1.9,85.0,0.7,1,7.11
8,136741,Bernardo Silva,28," M(CLR),FW",173,64,24(2),24,2,2071,2,6,5,0,1.1,91.8,0.5,3,7.07
9,101374,John Stones,28, D(CR),188,70,22,22,0,1934,4,0,0,1,0.7,93.3,1.7,1,7.03
10,8155,Scott Carson,37, GK,188,85,1,1,0,90,0,0,0,0,0.0,90.0,0.0,0,6.94
11,313171,Rúben Dias,25, D(C),186,76,32,32,0,2845,1,0,4,0,0.4,93.2,1.9,0,6.91
12,273257,Oleksandr Zinchenko,25," D(L),M(CLR)",175,64,15(5),15,5,1474,0,0,0,0,0.8,89.8,1.5,0,6.84
13,19119,Fernandinho,37," D(CR),DMC",179,67,12(9),12,9,1185,0,2,6,0,0.7,87.2,1.4,0,6.81
14,69778,Kyle Walker,32," D(CR),M(R)",178,70,22(2),22,2,1947,1,1,1,0,0.4,90.2,1.1,1,6.77
15,122117,Aymeric Laporte,28, D(CL),191,86,14(2),14,2,1343,0,0,1,0,0.4,91.1,2.6,0,6.76
16,349760,Ferran Torres,22," AM(LR),FW",184,77,15(9),15,9,1306,7,2,1,0,1.5,85.2,0.6,2,6.76
17,14260,Sergio Agüero,34," AM(CL),FW",173,70,7(5),7,5,559,4,1,0,0,1.6,80.7,0.2,0,6.64
18,105962,Benjamin Mendy,28," D(L),DMC,M(L)",185,85,11(2),11,2,955,2,1,2,0,0.5,83.9,0.6,0,6.63
19,121774,Ederson,29, GK,188,86,36,36,0,3240,0,1,3,0,0.0,81.2,0.2,0,6.61
20,122945,Nathan Aké,27," D(CL),DMC",180,75,9(1),9,1,797,1,0,4,0,0.3,93.1,2.4,0,6.57
21,368091,Eric García,21, D(C),182,76,3(3),3,3,382,0,0,0,0,0.3,95.3,0.5,0,6.15
22,145473,Zack Steffen,27, GK,191,86,1,1,0,90,0,0,0,0,0.0,80.8,0.0,0,6.07
23,401254,Liam Delap,19, FW,0,0,0(1),0,1,39,0,0,0,0,1.0,83.3,1.0,0,5.94
