,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,300945,Christopher Nkunku,24," M(CLR),FW",175,73,31(3),2735,20,13,2,0,2.4,81.8,0.8,10,7.64,31,3
1,1,104917,Willi Orbán,29, D(C),186,87,30,2646,2,1,1,0,0.7,89.2,3.3,2,7.06,30,0
2,2,402664,Josko Gvardiol,20, D(CL),185,80,28(1),2413,2,2,7,0,0.8,84.0,1.8,0,7.04,28,1
3,3,255089,Angeliño,25," D(L),M(L)",175,69,26(3),2299,2,5,3,0,0.4,76.7,0.4,0,6.95,26,3
4,4,115161,Marcel Halstenberg,30," D(CL),M(L)",188,87,5(3),506,1,0,0,0,0.6,87.3,1,0,6.93,5,3
5,5,372855,Mohamed Simakan,22, D(CR),187,82,23(5),2013,1,0,5,0,0.4,86.6,2.3,2,6.88,23,5
6,6,369875,Dominik Szoboszlai,21, AM(CL),186,74,15(16),1538,6,8,2,0,1.3,81.0,0.6,4,6.82,15,16
7,7,298837,Amadou Haidara,24, M(CLR),175,72,15(5),1327,3,1,2,0,0.7,84.1,1,0,6.82,15,5
8,8,299077,Nordi Mukiele,24," D(CR),M(R)",187,84,21(7),1846,1,3,3,0,0.8,74.0,1.7,0,6.75,21,7
9,9,299460,André Silva,26, FW,185,84,24(9),2081,11,3,1,0,1.8,73.1,1.1,1,6.74,24,9
10,10,261212,Dani Olmo,24," AM(CLR),FW",179,72,7(12),740,3,3,2,0,1.2,78.4,0.2,2,6.71,7,12
11,11,143600,Lukas Klostermann,26," D(CLR),M(R)",187,88,17(6),1648,0,1,1,0,0.3,86.2,1,0,6.69,17,6
12,12,296769,Benjamin Henrichs,25," D(LR),DMC,M(LR)",183,79,12(10),1138,3,3,3,0,0.7,79.8,0.3,0,6.69,12,10
13,13,248010,Konrad Laimer,25," D(R),M(CR)",180,72,15(11),1246,4,4,2,0,0.6,80.3,0.4,0,6.67,15,11
14,14,141716,Emil Forsberg,30," AM(CLR),FW",177,76,20(11),1709,6,2,2,0,1.4,84.3,0.3,0,6.58,20,11
15,15,80994,Kevin Kampl,31, M(CLR),178,66,25(2),1913,0,1,4,0,0.3,91.4,0.3,0,6.58,25,2
16,16,67369,Péter Gulácsi,32, GK,191,86,33,2967,0,0,1,0,0,77.9,0.2,1,6.58,33,0
17,17,132943,Yussuf Poulsen,28," AM(R),FW",192,84,12(13),1078,6,0,2,0,1.1,66.3,1.1,0,6.55,12,13
18,18,315275,Tyler Adams,23," D(R),M(CR)",175,72,12(12),1345,0,1,5,0,0.1,87.1,0.8,0,6.41,12,12
19,19,262854,Hwang Hee-Chan,26," AM(CLR),FW",177,77,0(2),47,0,0,0,0,0.5,87.5,0.5,0,6.25,0,2
20,20,397893,Hugo Novoa,19, Forward,182,70,1(7),130,1,0,0,0,0.3,62.8,0.3,0,6.21,1,7
21,21,92051,Marcel Sabitzer,28," M(CLR),FW",178,76,0(2),47,0,0,1,0,1,82.2,0,0,6.19,0,2
22,22,404568,Brian Brobbey,20, FW,180,78,1(8),124,0,2,0,0,0.4,90.3,0.4,0,6.17,1,8
23,23,428658,Solomon Bonnah,19, Defender,0,0,0(1),6,0,0,0,0,0,100.0,0,0,6.11,0,1
24,24,409030,Ilaix Moriba,19, M(C),185,73,0(2),30,0,0,0,0,0.5,81.0,0,0,6.07,0,2
25,25,18929,Philipp Tschauner,36, GK,196,100,0(1),3,0,0,0,0,0,80.0,0,0,6.05,0,1
26,26,415929,Sidney Raebiger,17, Midfielder,176,70,0(1),3,0,0,0,0,0,100.0,0,0,5.98,0,1
27,27,397894,Joscha Wosz,20, Midfielder,174,68,0(1),8,0,0,0,0,0,75.0,0,0,5.95,0,1
28,28,321236,Josep Martínez,24, Goalkeeper,191,78,1,90,0,0,0,0,0,85.0,1,0,5.86,1,0
