,Unnamed: 0,player_number,name,age,position,tall,weight,games,mins,goals,assists,yel,red,spg,ps,aw,motm,rating,start_games,sub_games
0,0,4056,Fernando Torres,38, FW,186,79,20(2),1718,18,3,5,0,3.6,69.4,1.7,5,7.65,20,2
1,1,4574,Glen Johnson,38," D(CLR),M(R)",182,78,24(1),2141,3,3,1,0,1.1,81.6,0.9,0,7.61,24,1
2,2,17,Steven Gerrard,42, M(C),185,82,32(1),2850,9,7,6,0,3.2,77.7,0.9,6,7.52,32,1
3,3,3061,Sotirios Kyrgiakos,43," D(L),DMC",193,88,13(1),1193,1,0,1,1,0.9,79.2,4.4,1,7.28,13,1
4,4,31451,Lucas Leiva,35," D(C),M(C)",179,74,32(3),2844,0,2,9,0,1,83.6,1.8,2,7.26,32,3
5,5,7415,Javier Mascherano,38," D(C),M(C)",174,73,31(3),2756,0,0,9,2,0.8,83.0,0.6,0,7.26,31,3
6,6,26817,Emiliano Insúa,33," D(CL),M(L)",180,79,30(1),2722,0,4,1,0,0.6,82.1,0.9,0,7.18,30,1
7,7,4445,Maxi Rodríguez,41," M(CL),FW",180,75,14(3),1208,1,3,1,0,1.6,82.3,0.6,1,7.12,14,3
8,8,7398,Daniel Agger,37, D(C),188,79,23,1979,0,0,0,0,1.2,78.6,1.7,1,7.1,23,0
9,9,7516,Dirk Kuyt,42," M(CLR),FW",184,77,35(2),3017,9,3,3,0,2.1,74.1,1.7,2,7.08,35,2
10,10,4490,Yossi Benayoun,42, M(R),178,70,19(11),1855,6,4,1,0,1.2,81.1,0.6,1,6.99,19,11
11,11,4958,Albert Riera,40," D(L),M(L)",188,83,9(3),651,0,3,0,0,1.8,79.0,0.8,0,6.94,9,3
12,12,1329,Jamie Carragher,44, D(C),185,76,37,3254,0,0,7,1,0.1,77.6,0.6,0,6.93,37,0
13,13,2987,Pepe Reina,40, GK,188,92,38,3420,0,1,2,0,0,59.9,0.2,2,6.9,38,0
14,14,19840,Martin Skrtel,37, D(C),191,81,16(3),1410,1,0,5,0,0.7,80.9,1.1,1,6.88,16,3
15,15,9989,Alberto Aquilani,38, M(C),185,81,9(9),815,1,6,0,0,1.5,80.9,0.4,0,6.81,9,9
16,16,78559,Daniel Ayala,31, D(C),190,81,2(3),235,0,0,0,0,0,81.5,1,0,6.75,2,3
17,17,24457,David N'Gog,33, FW,190,76,10(14),1013,5,0,1,0,1.7,70.3,0.6,1,6.69,10,14
18,18,12158,Ryan Babel,35," M(LR),FW",185,79,9(16),954,4,1,1,0,1.2,81.8,0.3,0,6.61,9,16
19,19,2940,Fábio Aurélio,42," D(C),FW",178,75,8(6),655,0,1,1,0,0.8,70.8,0.1,0,6.57,8,6
20,20,44687,Martin Kelly,32, D(CLR),191,77,0(1),19,0,0,0,0,1,91.7,0,0,6.56,0,1
21,21,23167,Nabil El Zhar,36, M(CLR),171,66,1(2),89,0,0,0,0,1,92.9,0,0,6.51,1,2
22,22,5450,Philipp Degen,39, D(R),185,81,3(4),328,0,0,1,1,0.3,75.3,0.4,0,6.45,3,4
23,23,5035,Andrey Voronin,43," AM(C),FW",174,81,1(7),200,0,1,0,0,0.8,85.2,0.1,0,6.33,1,7
24,24,6175,Andrea Dossena,41," D(L),M(L)",181,77,1(1),54,0,0,0,0,0.5,62.5,0.5,0,6.18,1,1
25,25,67296,Dani Pacheco,31, Midfielder,170,70,0(4),40,0,0,0,0,0.8,78.1,0,0,6.18,0,4
26,26,86594,Jack Robinson,29," D(CL),M(L)",168,64,0(1),2,0,0,0,0,0,100.0,0,0,6.11,0,1
27,27,44068,Jay Spearing,33, M(C),171,71,1(2),76,0,0,0,0,0.7,88.9,0,0,6.09,1,2
28,28,67483,Nathan Eccleston,31, Forward,177,65,0(1),12,0,0,0,0,0,72.7,0,0,6.08,0,1
29,29,23244,Stephen Darby,33, Defender,183,75,0(1),1,0,0,0,0,0,100.0,0,0,6.0,0,1
