,Unnamed: 0,player_number,name,age,position,tall,weight,games,start_games,sub_games,mins,tackles_per_game,interceptions_per_game,fouls_per_game,offsides_won_per_game,clearances_per_game,dribbled_past_per_game,outfielder_blocks_per_game,own_goals,rating
0,27,70216,Cote,33.0, D(L),182.0,74.0,7,7.0,0,630.0,3.4,2.1,1.0,0.3,3.4,0.9,0.4,0.0,7.54
1,28,79909,Mario Gaspar,31.0," D(CR),M(R)",182.0,74.0,36,36.0,0,3240.0,2.8,1.9,1.2,0.3,3.1,0.7,0.3,0.0,7.1
2,29,69965,Jaume Costa,34.0," D(LR),M(L)",171.0,62.0,30(1),30.0,1,2681.0,2.5,1.4,1.4,0.4,3.0,0.6,0.4,0.0,7.02
3,30,303139,Rodri,26.0, DMC,191.0,82.0,8(15),8.0,15,838.0,2.1,0.8,0.7,0.0,1.3,0.5,0.2,0.0,6.6
4,31,61014,Mateo Musacchio,32.0, D(C),180.0,73.0,23,23.0,0,2067.0,2.0,1.6,1.0,0.6,4.5,0.4,0.9,0.0,6.78
5,32,102234,Manu Trigueros,30.0," M(CLR),FW",178.0,75.0,35(2),35.0,2,3043.0,2.0,0.8,1.1,0.1,0.6,1.1,0.2,0.0,7.03
6,33,14231,Bruno Soriano,38.0, M(C),184.0,73.0,33(1),33.0,1,2984.0,2.0,2.5,0.4,0.1,2.5,0.5,0.8,0.0,7.25
7,34,82598,Jonathan dos Santos,32.0, M(CR),172.0,74.0,22(12),22.0,12,2207.0,1.7,1.0,0.9,0.0,0.3,1.3,0.1,0.0,6.77
8,35,78906,Roberto Soriano,31.0, AM(CLR),182.0,76.0,31(2),31.0,2,2471.0,1.5,1.0,1.9,0.0,0.9,0.7,0.1,0.0,6.98
9,36,99907,Álvaro González,32.0, D(C),182.0,75.0,21(3),21.0,3,1884.0,1.3,1.0,0.6,0.7,4.6,0.3,0.3,0.0,6.73
10,37,238773,Samu Castillejo,27.0, AM(CLR),182.0,67.0,24(9),24.0,9,2050.0,1.2,1.4,1.2,0.0,0.7,1.0,0.1,0.0,6.9
11,38,18275,Roberto Soldado,37.0, FW,180.0,74.0,12,12.0,0,748.0,1.0,0.2,1.1,0.0,0.4,0.2,0.0,0.0,6.93
12,39,34123,Alfred N'Diaye,32.0," D(C),M(C)",193.0,90.0,1(6),1.0,6,112.0,0.7,0.3,0.9,0.0,0.6,0.3,0.1,0.0,6.15
13,40,79558,Víctor Ruiz,33.0, D(C),184.0,95.0,27(1),27.0,1,2367.0,0.7,2.2,1.2,0.6,3.9,0.2,0.8,0.0,6.86
14,41,2247,Daniele Bonera,41.0, D(CR),183.0,84.0,6,6.0,0,540.0,0.7,1.2,1.2,0.0,2.8,0.0,0.8,0.0,6.69
15,42,23158,Alexandre Pato,33.0," M(CLR),FW",175.0,72.0,11(3),11.0,3,882.0,0.6,0.4,1.0,0.0,0.1,0.3,0.0,0.0,6.64
16,43,86513,Cédric Bakambu,31.0," AM(LR),FW",182.0,73.0,17(9),17.0,9,1570.0,0.5,0.1,1.7,0.0,0.6,0.3,0.0,0.0,6.79
17,44,83651,Nicola Sansone,31.0," AM(LR),FW",175.0,68.0,25(7),25.0,7,2126.0,0.5,0.2,0.9,0.0,0.1,0.5,0.1,0.0,6.63
18,45,28133,Antonio Rukavina,38.0," D(LR),M(R)",177.0,74.0,3(1),3.0,1,271.0,0.5,1.3,2.0,0.0,2.3,0.8,0.5,0.0,6.51
19,46,110297,Denis Cheryshev,31.0," AM(L),FW",179.0,74.0,2(9),2.0,9,336.0,0.5,0.5,1.1,0.0,0.4,0.5,0.0,0.0,6.21
20,47,145777,Rafael Borré,27.0, FW,174.0,70.0,2(15),2.0,15,346.0,0.4,0.1,0.1,0.0,0.1,0.1,0.0,0.0,6.4
21,48,14089,Adrián López,34.0," M(CLR),FW",183.0,73.0,7(8),7.0,8,675.0,0.4,0.3,0.1,0.0,0.8,0.2,0.0,0.0,6.52
22,49,32258,Sergio Asenjo,33.0, GK,189.0,87.0,24,24.0,0,2105.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,6.89
23,50,295591,Aitor Cantalapiedra,26.0, AM(R),177.0,67.0,0(1),0.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
24,51,32565,Andrés Fernández,35.0, GK,187.0,82.0,14(1),14.0,1,1315.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,6.9
25,52,249908,Leonardo Suárez,26.0, FW,167.0,60.0,0(3),0.0,3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
26,53,306786,Mario González,26.0, FW,183.0,76.0,0(2),0.0,2,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.99
